Nov. 18, 2020   14:02:18
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\o2a.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.180V
ip = 2.432e-5A
Ah = 2.274e-5C

Segment 3:

Segment 4:
Ep = 0.245V
ip = 2.148e-5A
Ah = 1.717e-5C

Segment 5:
Segment 6:
Ep = 0.225V
ip = 2.464e-5A
Ah = 3.007e-5C

Segment 7:
Segment 8:
Ep = 0.185V
ip = 2.746e-5A
Ah = 2.834e-5C

Segment 9:
Segment 10:
Ep = 0.245V
ip = 2.334e-5A
Ah = 2.047e-5C

Potential/V, Current/A, Charge/C
1.020, -2.261e-6, 4.631e-4
1.025, -2.275e-6, 4.630e-4
1.030, -2.286e-6, 4.629e-4
1.035, -2.300e-6, 4.628e-4
1.040, -2.316e-6, 4.627e-4
1.045, -2.330e-6, 4.625e-4
1.050, -2.348e-6, 4.624e-4
1.055, -2.361e-6, 4.623e-4
1.060, -2.378e-6, 4.622e-4
1.065, -2.393e-6, 4.621e-4
1.070, -2.404e-6, 4.619e-4
1.075, -2.414e-6, 4.618e-4
1.080, -2.424e-6, 4.617e-4
1.085, -2.433e-6, 4.616e-4
1.090, -2.449e-6, 4.615e-4
1.095, -2.435e-6, 4.613e-4
1.100, -2.467e-6, 4.612e-4
1.105, -2.473e-6, 4.611e-4
1.110, -2.481e-6, 4.610e-4
1.115, -2.495e-6, 4.608e-4
1.120, -2.504e-6, 4.607e-4
1.125, -2.509e-6, 4.606e-4
1.130, -2.510e-6, 4.605e-4
1.135, -2.535e-6, 4.603e-4
1.140, -2.548e-6, 4.602e-4
1.145, -2.561e-6, 4.601e-4
1.150, -2.290e-6, 4.600e-4

Segment 4:
1.145, -1.898e-6, 4.599e-4
1.140, -1.591e-6, 4.598e-4
1.135, -1.356e-6, 4.597e-4
1.130, -1.174e-6, 4.597e-4
1.125, -1.014e-6, 4.596e-4
1.120, -8.897e-7, 4.596e-4
1.115, -7.815e-7, 4.595e-4
1.110, -6.919e-7, 4.595e-4
1.105, -6.112e-7, 4.595e-4
1.100, -5.500e-7, 4.594e-4
1.095, -4.836e-7, 4.594e-4
1.090, -4.362e-7, 4.594e-4
1.085, -3.888e-7, 4.594e-4
1.080, -3.543e-7, 4.594e-4
1.075, -3.233e-7, 4.593e-4
1.070, -2.965e-7, 4.593e-4
1.065, -2.641e-7, 4.593e-4
1.060, -2.430e-7, 4.593e-4
1.055, -2.160e-7, 4.593e-4
1.050, -1.994e-7, 4.593e-4
1.045, -1.777e-7, 4.593e-4
1.040, -1.617e-7, 4.593e-4
1.035, -1.452e-7, 4.593e-4
1.030, -1.238e-7, 4.593e-4
1.025, -1.080e-7, 4.592e-4
1.020, -8.933e-8, 4.592e-4
1.015, -7.856e-8, 4.592e-4
1.010, -6.791e-8, 4.592e-4
1.005, -5.594e-8, 4.592e-4
1.000, -5.065e-8, 4.592e-4
0.995, -4.298e-8, 4.592e-4
0.990, -3.935e-8, 4.592e-4
0.985, -2.432e-8, 4.592e-4
0.980, -1.920e-8, 4.592e-4
0.975, -1.372e-8, 4.592e-4
0.970, -6.827e-9, 4.592e-4
0.965, 5.664e-9, 4.592e-4
0.960, 8.772e-9, 4.592e-4
0.955, 1.826e-8, 4.592e-4
0.950, 2.662e-8, 4.592e-4
0.945, 3.702e-8, 4.592e-4
0.940, 4.238e-8, 4.592e-4
0.935, 4.917e-8, 4.592e-4
0.930, 5.314e-8, 4.592e-4
0.925, 5.944e-8, 4.592e-4
0.920, 6.104e-8, 4.592e-4
0.915, 6.319e-8, 4.592e-4
0.910, 6.495e-8, 4.592e-4
0.905, 7.420e-8, 4.592e-4
0.900, 7.340e-8, 4.593e-4
0.895, 7.962e-8, 4.593e-4
0.890, 8.203e-8, 4.593e-4
0.885, 9.300e-8, 4.593e-4
0.880, 9.476e-8, 4.593e-4
0.875, 1.060e-7, 4.593e-4
0.870, 1.109e-7, 4.593e-4
0.865, 1.216e-7, 4.593e-4
0.860, 1.228e-7, 4.593e-4
0.855, 1.339e-7, 4.593e-4
0.850, 1.350e-7, 4.593e-4
0.845, 1.451e-7, 4.593e-4
0.840, 1.412e-7, 4.593e-4
0.835, 1.478e-7, 4.593e-4
0.830, 1.470e-7, 4.593e-4
0.825, 1.548e-7, 4.593e-4
0.820, 1.541e-7, 4.594e-4
0.815, 1.662e-7, 4.594e-4
0.810, 1.687e-7, 4.594e-4
0.805, 1.771e-7, 4.594e-4
0.800, 1.840e-7, 4.594e-4
0.795, 1.971e-7, 4.594e-4
0.790, 2.026e-7, 4.594e-4
0.785, 2.121e-7, 4.594e-4
0.780, 2.147e-7, 4.594e-4
0.775, 2.272e-7, 4.594e-4
0.770, 2.289e-7, 4.594e-4
0.765, 2.418e-7, 4.595e-4
0.760, 2.416e-7, 4.595e-4
0.755, 2.513e-7, 4.595e-4
0.750, 2.520e-7, 4.595e-4
0.745, 2.623e-7, 4.595e-4
0.740, 2.693e-7, 4.595e-4
0.735, 2.805e-7, 4.595e-4
0.730, 2.860e-7, 4.596e-4
0.725, 3.015e-7, 4.596e-4
0.720, 3.105e-7, 4.596e-4
0.715, 3.227e-7, 4.596e-4
0.710, 3.364e-7, 4.596e-4
0.705, 3.491e-7, 4.596e-4
0.700, 3.579e-7, 4.597e-4
0.695, 3.748e-7, 4.597e-4
0.690, 3.820e-7, 4.597e-4
0.685, 4.032e-7, 4.597e-4
0.680, 4.054e-7, 4.597e-4
0.675, 4.167e-7, 4.598e-4
0.670, 4.307e-7, 4.598e-4
0.665, 4.433e-7, 4.598e-4
0.660, 4.540e-7, 4.598e-4
0.655, 4.678e-7, 4.598e-4
0.650, 4.853e-7, 4.599e-4
0.645, 5.107e-7, 4.599e-4
0.640, 5.304e-7, 4.599e-4
0.635, 5.557e-7, 4.599e-4
0.630, 5.812e-7, 4.600e-4
0.625, 6.068e-7, 4.600e-4
0.620, 6.255e-7, 4.600e-4
0.615, 6.536e-7, 4.601e-4
0.610, 6.791e-7, 4.601e-4
0.605, 7.047e-7, 4.601e-4
0.600, 7.292e-7, 4.602e-4
0.595, 7.585e-7, 4.602e-4
0.590, 7.887e-7, 4.603e-4
0.585, 8.267e-7, 4.603e-4
0.580, 8.623e-7, 4.603e-4
0.575, 9.023e-7, 4.604e-4
0.570, 9.486e-7, 4.604e-4
0.565, 9.937e-7, 4.605e-4
0.560, 1.050e-6, 4.605e-4
0.555, 1.104e-6, 4.606e-4
0.550, 1.162e-6, 4.606e-4
0.545, 1.231e-6, 4.607e-4
0.540, 1.294e-6, 4.608e-4
0.535, 1.367e-6, 4.608e-4
0.530, 1.459e-6, 4.609e-4
0.525, 1.551e-6, 4.610e-4
0.520, 1.638e-6, 4.611e-4
0.515, 1.703e-6, 4.612e-4
0.510, 1.883e-6, 4.613e-4
0.505, 1.978e-6, 4.614e-4
0.500, 2.110e-6, 4.615e-4
0.495, 2.261e-6, 4.616e-4
0.490, 2.430e-6, 4.617e-4
0.485, 2.617e-6, 4.618e-4
0.480, 2.816e-6, 4.620e-4
0.475, 3.040e-6, 4.621e-4
0.470, 3.284e-6, 4.623e-4
0.465, 3.546e-6, 4.625e-4
0.460, 3.805e-6, 4.626e-4
0.455, 4.073e-6, 4.628e-4
0.450, 4.451e-6, 4.631e-4
0.445, 4.821e-6, 4.633e-4
0.440, 5.193e-6, 4.636e-4
0.435, 5.603e-6, 4.639e-4
0.430, 6.032e-6, 4.642e-4
0.425, 6.528e-6, 4.645e-4
0.420, 6.993e-6, 4.648e-4
0.415, 7.506e-6, 4.652e-4
0.410, 8.084e-6, 4.656e-4
0.405, 8.732e-6, 4.660e-4
0.400, 9.228e-6, 4.665e-4
0.395, 9.804e-6, 4.670e-4
0.390, 1.037e-5, 4.675e-4
0.385, 1.085e-5, 4.681e-4
0.380, 1.155e-5, 4.686e-4
0.375, 1.199e-5, 4.692e-4
0.370, 1.278e-5, 4.699e-4
0.365, 1.360e-5, 4.706e-4
0.360, 1.471e-5, 4.713e-4
0.355, 1.545e-5, 4.721e-4
0.350, 1.582e-5, 4.729e-4
0.345, 1.668e-5, 4.737e-4
0.340, 1.671e-5, 4.745e-4
0.335, 1.669e-5, 4.754e-4
0.330, 1.784e-5, 4.763e-4
0.325, 1.856e-5, 4.772e-4
0.320, 1.880e-5, 4.781e-4
0.315, 2.185e-5, 4.792e-4
0.310, 2.115e-5, 4.803e-4
0.305, 1.997e-5, 4.813e-4
0.300, 2.185e-5, 4.824e-4
0.295, 2.440e-5, 4.836e-4
0.290, 2.461e-5, 4.848e-4
0.285, 2.373e-5, 4.860e-4
0.280, 2.384e-5, 4.872e-4
0.275, 2.253e-5, 4.883e-4
0.270, 2.243e-5, 4.894e-4
0.265, 2.565e-5, 4.907e-4
0.260, 2.724e-5, 4.921e-4
0.255, 2.990e-5, 4.936e-4
0.250, 2.995e-5, 4.951e-4
0.245, 3.346e-5, 4.967e-4
0.240, 3.085e-5, 4.983e-4
0.235, 3.191e-5, 4.999e-4
0.230, 3.134e-5, 5.015e-4
0.225, 3.131e-5, 5.030e-4
0.220, 3.043e-5, 5.045e-4
0.215, 3.132e-5, 5.061e-4
0.210, 2.895e-5, 5.076e-4
0.205, 2.801e-5, 5.090e-4
0.200, 2.774e-5, 5.103e-4
0.195, 2.607e-5, 5.116e-4
0.190, 2.568e-5, 5.129e-4
0.185, 3.239e-5, 5.145e-4
0.180, 3.038e-5, 5.161e-4
0.175, 4.363e-5, 5.182e-4
0.170, 4.540e-5, 5.205e-4
0.165, 3.666e-5, 5.223e-4
0.160, 3.422e-5, 5.241e-4
0.155, 3.303e-5, 5.257e-4
0.150, 3.375e-5, 5.274e-4
0.145, 3.583e-5, 5.292e-4
0.140, 4.016e-5, 5.312e-4
0.135, 3.925e-5, 5.332e-4
0.130, 4.022e-5, 5.352e-4
0.125, 4.239e-5, 5.373e-4
0.120, 3.644e-5, 5.391e-4
0.115, 3.233e-5, 5.407e-4
0.110, 3.052e-5, 5.423e-4
0.105, 2.851e-5, 5.437e-4
0.100, 2.647e-5, 5.450e-4
0.095, 4.274e-5, 5.471e-4
0.090, 4.549e-5, 5.494e-4
0.085, 4.101e-5, 5.515e-4
0.080, 4.182e-5, 5.536e-4
0.075, 4.091e-5, 5.556e-4
0.070, 3.774e-5, 5.575e-4
0.065, 4.398e-5, 5.597e-4
0.060, 3.672e-5, 5.615e-4
0.055, 2.938e-5, 5.630e-4
0.050, 2.822e-5, 5.644e-4
0.045, 3.023e-5, 5.659e-4
0.040, 2.930e-5, 5.674e-4
0.035, 3.574e-5, 5.692e-4
0.030, 3.725e-5, 5.710e-4
0.025, 3.586e-5, 5.728e-4
0.020, 3.449e-5, 5.746e-4
0.015, 3.081e-5, 5.761e-4
0.010, 3.517e-5, 5.778e-4
0.005, 3.888e-5, 5.798e-4
0.000, 4.016e-5, 5.818e-4
-0.005, 3.496e-5, 5.835e-4
-0.010, 3.420e-5, 5.853e-4
-0.015, 3.830e-5, 5.872e-4
-0.020, 3.839e-5, 5.891e-4
-0.025, 3.702e-5, 5.909e-4
-0.030, 3.964e-5, 5.929e-4
-0.035, 4.397e-5, 5.951e-4
-0.040, 5.140e-5, 5.977e-4
-0.045, 4.301e-5, 5.998e-4
-0.050, 3.364e-5, 6.015e-4
-0.055, 4.256e-5, 6.037e-4
-0.060, 4.315e-5, 6.058e-4
-0.065, 4.349e-5, 6.080e-4
-0.070, 4.758e-5, 6.104e-4
-0.075, 4.337e-5, 6.125e-4
-0.080, 3.895e-5, 6.145e-4
-0.085, 3.327e-5, 6.161e-4
-0.090, 2.833e-5, 6.176e-4
-0.095, 3.242e-5, 6.192e-4
-0.100, 4.247e-5, 6.213e-4
-0.105, 4.439e-5, 6.235e-4
-0.110, 5.109e-5, 6.261e-4
-0.115, 5.637e-5, 6.289e-4
-0.120, 4.782e-5, 6.313e-4
-0.125, 4.225e-5, 6.334e-4
-0.130, 4.338e-5, 6.356e-4
-0.135, 3.907e-5, 6.375e-4
-0.140, 4.340e-5, 6.397e-4
-0.145, 3.845e-5, 6.416e-4
-0.150, 3.873e-5, 6.436e-4
-0.155, 3.670e-5, 6.454e-4
-0.160, 4.735e-5, 6.478e-4
-0.165, 4.083e-5, 6.498e-4
-0.170, 4.208e-5, 6.519e-4
-0.175, 4.225e-5, 6.540e-4
-0.180, 4.364e-5, 6.562e-4
-0.185, 4.243e-5, 6.583e-4
-0.190, 4.020e-5, 6.603e-4
-0.195, 3.602e-5, 6.621e-4
-0.200, 4.113e-5, 6.642e-4
-0.205, 4.046e-5, 6.662e-4
-0.210, 3.693e-5, 6.681e-4
-0.215, 3.909e-5, 6.700e-4
-0.220, 3.989e-5, 6.720e-4
-0.225, 3.879e-5, 6.739e-4
-0.230, 3.628e-5, 6.758e-4
-0.235, 3.588e-5, 6.776e-4
-0.240, 3.604e-5, 6.794e-4
-0.245, 3.813e-5, 6.813e-4
-0.250, 3.688e-5, 6.831e-4
-0.255, 4.033e-5, 6.851e-4
-0.260, 4.070e-5, 6.872e-4
-0.265, 3.585e-5, 6.889e-4
-0.270, 4.000e-5, 6.909e-4
-0.275, 3.967e-5, 6.929e-4
-0.280, 3.469e-5, 6.947e-4

Segment 5:
-0.275, 3.333e-5, 6.963e-4
-0.270, 4.031e-5, 6.983e-4
-0.265, 3.438e-5, 7.001e-4
-0.260, 3.064e-5, 7.016e-4
-0.255, 3.036e-5, 7.031e-4
-0.250, 3.749e-5, 7.050e-4
-0.245, 4.930e-5, 7.075e-4
-0.240, 3.772e-5, 7.093e-4
-0.235, 3.434e-5, 7.111e-4
-0.230, 3.162e-5, 7.126e-4
-0.225, 3.521e-5, 7.144e-4
-0.220, 2.709e-5, 7.158e-4
-0.215, 2.754e-5, 7.171e-4
-0.210, 3.380e-5, 7.188e-4
-0.205, 3.538e-5, 7.206e-4
-0.200, 4.277e-5, 7.227e-4
-0.195, 3.643e-5, 7.245e-4
-0.190, 4.232e-5, 7.267e-4
-0.185, 4.313e-5, 7.288e-4
-0.180, 4.211e-5, 7.309e-4
-0.175, 4.160e-5, 7.330e-4
-0.170, 3.892e-5, 7.350e-4
-0.165, 4.574e-5, 7.372e-4
-0.160, 4.415e-5, 7.394e-4
-0.155, 3.442e-5, 7.412e-4
-0.150, 3.018e-5, 7.427e-4
-0.145, 3.034e-5, 7.442e-4
-0.140, 3.127e-5, 7.458e-4
-0.135, 4.726e-5, 7.481e-4
-0.130, 4.392e-5, 7.503e-4
-0.125, 4.733e-5, 7.527e-4
-0.120, 4.634e-5, 7.550e-4
-0.115, 4.177e-5, 7.571e-4
-0.110, 5.071e-5, 7.596e-4
-0.105, 4.176e-5, 7.617e-4
-0.100, 4.292e-5, 7.639e-4
-0.095, 4.631e-5, 7.662e-4
-0.090, 4.434e-5, 7.684e-4
-0.085, 4.743e-5, 7.708e-4
-0.080, 4.080e-5, 7.728e-4
-0.075, 3.360e-5, 7.745e-4
-0.070, 3.089e-5, 7.760e-4
-0.065, 3.313e-5, 7.777e-4
-0.060, 5.346e-5, 7.804e-4
-0.055, 4.355e-5, 7.825e-4
-0.050, 3.610e-5, 7.843e-4
-0.045, 4.180e-5, 7.864e-4
-0.040, 4.004e-5, 7.884e-4
-0.035, 4.048e-5, 7.905e-4
-0.030, 3.998e-5, 7.925e-4
-0.025, 4.563e-5, 7.947e-4
-0.020, 4.019e-5, 7.967e-4
-0.015, 4.243e-5, 7.989e-4
-0.010, 3.475e-5, 8.006e-4
-0.005, 4.099e-5, 8.027e-4
-0.000, 4.793e-5, 8.051e-4
0.005, 4.502e-5, 8.073e-4
0.010, 3.454e-5, 8.090e-4
0.015, 2.949e-5, 8.105e-4
0.020, 2.689e-5, 8.118e-4
0.025, 3.768e-5, 8.137e-4
0.030, 4.078e-5, 8.158e-4
0.035, 3.283e-5, 8.174e-4
0.040, 4.666e-5, 8.197e-4
0.045, 3.861e-5, 8.217e-4
0.050, 3.656e-5, 8.235e-4
0.055, 2.705e-5, 8.249e-4
0.060, 2.822e-5, 8.263e-4
0.065, 3.430e-5, 8.280e-4
0.070, 3.520e-5, 8.297e-4
0.075, 3.827e-5, 8.317e-4
0.080, 4.117e-5, 8.337e-4
0.085, 4.185e-5, 8.358e-4
0.090, 3.169e-5, 8.374e-4
0.095, 3.199e-5, 8.390e-4
0.100, 3.807e-5, 8.409e-4
0.105, 4.491e-5, 8.431e-4
0.110, 4.588e-5, 8.454e-4
0.115, 4.062e-5, 8.475e-4
0.120, 4.126e-5, 8.495e-4
0.125, 5.075e-5, 8.521e-4
0.130, 3.876e-5, 8.540e-4
0.135, 3.779e-5, 8.559e-4
0.140, 3.104e-5, 8.574e-4
0.145, 3.262e-5, 8.591e-4
0.150, 4.287e-5, 8.612e-4
0.155, 3.622e-5, 8.630e-4
0.160, 3.570e-5, 8.648e-4
0.165, 3.826e-5, 8.667e-4
0.170, 3.315e-5, 8.684e-4
0.175, 3.618e-5, 8.702e-4
0.180, 4.282e-5, 8.723e-4
0.185, 4.425e-5, 8.746e-4
0.190, 4.042e-5, 8.766e-4
0.195, 4.503e-5, 8.788e-4
0.200, 3.819e-5, 8.807e-4
0.205, 3.089e-5, 8.823e-4
0.210, 2.877e-5, 8.837e-4
0.215, 3.375e-5, 8.854e-4
0.220, 3.280e-5, 8.870e-4
0.225, 3.380e-5, 8.887e-4
0.230, 3.785e-5, 8.906e-4
0.235, 3.498e-5, 8.924e-4
0.240, 2.868e-5, 8.938e-4
0.245, 2.859e-5, 8.952e-4
0.250, 2.849e-5, 8.967e-4
0.255, 3.179e-5, 8.983e-4
0.260, 2.945e-5, 8.997e-4
0.265, 3.488e-5, 9.015e-4
0.270, 3.748e-5, 9.033e-4
0.275, 3.813e-5, 9.052e-4
0.280, 2.999e-5, 9.067e-4
0.285, 2.560e-5, 9.080e-4
0.290, 2.570e-5, 9.093e-4
0.295, 2.720e-5, 9.107e-4
0.300, 2.567e-5, 9.120e-4
0.305, 2.278e-5, 9.131e-4
0.310, 2.486e-5, 9.143e-4
0.315, 2.483e-5, 9.156e-4
0.320, 2.424e-5, 9.168e-4
0.325, 2.432e-5, 9.180e-4
0.330, 2.657e-5, 9.193e-4
0.335, 2.625e-5, 9.207e-4
0.340, 2.667e-5, 9.220e-4
0.345, 2.352e-5, 9.232e-4
0.350, 2.150e-5, 9.242e-4
0.355, 2.005e-5, 9.252e-4
0.360, 1.858e-5, 9.262e-4
0.365, 1.883e-5, 9.271e-4
0.370, 1.813e-5, 9.280e-4
0.375, 1.846e-5, 9.289e-4
0.380, 1.827e-5, 9.299e-4
0.385, 1.766e-5, 9.307e-4
0.390, 1.737e-5, 9.316e-4
0.395, 1.654e-5, 9.324e-4
0.400, 1.526e-5, 9.332e-4
0.405, 1.505e-5, 9.339e-4
0.410, 1.416e-5, 9.347e-4
0.415, 1.352e-5, 9.353e-4
0.420, 1.234e-5, 9.359e-4
0.425, 1.124e-5, 9.365e-4
0.430, 1.082e-5, 9.371e-4
0.435, 9.854e-6, 9.375e-4
0.440, 9.162e-6, 9.380e-4
0.445, 8.866e-6, 9.384e-4
0.450, 8.225e-6, 9.389e-4
0.455, 7.715e-6, 9.392e-4
0.460, 7.197e-6, 9.396e-4
0.465, 6.746e-6, 9.399e-4
0.470, 6.407e-6, 9.403e-4
0.475, 6.085e-6, 9.406e-4
0.480, 5.544e-6, 9.408e-4
0.485, 5.083e-6, 9.411e-4
0.490, 4.645e-6, 9.413e-4
0.495, 4.251e-6, 9.415e-4
0.500, 3.903e-6, 9.417e-4
0.505, 3.563e-6, 9.419e-4
0.510, 3.276e-6, 9.421e-4
0.515, 2.937e-6, 9.422e-4
0.520, 2.651e-6, 9.424e-4
0.525, 2.367e-6, 9.425e-4
0.530, 2.112e-6, 9.426e-4
0.535, 1.871e-6, 9.427e-4
0.540, 1.620e-6, 9.428e-4
0.545, 1.392e-6, 9.428e-4
0.550, 1.194e-6, 9.429e-4
0.555, 1.016e-6, 9.429e-4
0.560, 8.323e-7, 9.430e-4
0.565, 6.669e-7, 9.430e-4
0.570, 5.198e-7, 9.430e-4
0.575, 3.754e-7, 9.431e-4
0.580, 2.393e-7, 9.431e-4
0.585, 1.105e-7, 9.431e-4
0.590, -1.117e-8, 9.431e-4
0.595, -1.321e-7, 9.431e-4
0.600, -2.326e-7, 9.431e-4
0.605, -3.238e-7, 9.430e-4
0.610, -4.093e-7, 9.430e-4
0.615, -4.841e-7, 9.430e-4
0.620, -5.497e-7, 9.430e-4
0.625, -6.065e-7, 9.429e-4
0.630, -6.633e-7, 9.429e-4
0.635, -7.100e-7, 9.429e-4
0.640, -7.604e-7, 9.428e-4
0.645, -7.971e-7, 9.428e-4
0.650, -8.423e-7, 9.427e-4
0.655, -8.786e-7, 9.427e-4
0.660, -9.220e-7, 9.427e-4
0.665, -9.505e-7, 9.426e-4
0.670, -9.869e-7, 9.426e-4
0.675, -1.016e-6, 9.425e-4
0.680, -1.053e-6, 9.425e-4
0.685, -1.065e-6, 9.424e-4
0.690, -1.094e-6, 9.423e-4
0.695, -1.106e-6, 9.423e-4
0.700, -1.129e-6, 9.422e-4
0.705, -1.137e-6, 9.422e-4
0.710, -1.154e-6, 9.421e-4
0.715, -1.165e-6, 9.421e-4
0.720, -1.182e-6, 9.420e-4
0.725, -1.198e-6, 9.419e-4
0.730, -1.214e-6, 9.419e-4
0.735, -1.219e-6, 9.418e-4
0.740, -1.258e-6, 9.418e-4
0.745, -1.269e-6, 9.417e-4
0.750, -1.289e-6, 9.416e-4
0.755, -1.309e-6, 9.416e-4
0.760, -1.322e-6, 9.415e-4
0.765, -1.337e-6, 9.414e-4
0.770, -1.349e-6, 9.414e-4
0.775, -1.362e-6, 9.413e-4
0.780, -1.377e-6, 9.412e-4
0.785, -1.382e-6, 9.412e-4
0.790, -1.393e-6, 9.411e-4
0.795, -1.406e-6, 9.410e-4
0.800, -1.421e-6, 9.409e-4
0.805, -1.431e-6, 9.409e-4
0.810, -1.447e-6, 9.408e-4
0.815, -1.466e-6, 9.407e-4
0.820, -1.485e-6, 9.407e-4
0.825, -1.503e-6, 9.406e-4
0.830, -1.529e-6, 9.405e-4
0.835, -1.542e-6, 9.404e-4
0.840, -1.564e-6, 9.403e-4
0.845, -1.584e-6, 9.403e-4
0.850, -1.600e-6, 9.402e-4
0.855, -1.613e-6, 9.401e-4
0.860, -1.638e-6, 9.400e-4
0.865, -1.646e-6, 9.399e-4
0.870, -1.661e-6, 9.399e-4
0.875, -1.680e-6, 9.398e-4
0.880, -1.693e-6, 9.397e-4
0.885, -1.714e-6, 9.396e-4
0.890, -1.738e-6, 9.395e-4
0.895, -1.761e-6, 9.394e-4
0.900, -1.781e-6, 9.393e-4
0.905, -1.803e-6, 9.393e-4
0.910, -1.827e-6, 9.392e-4
0.915, -1.837e-6, 9.391e-4
0.920, -1.867e-6, 9.390e-4
0.925, -1.882e-6, 9.389e-4
0.930, -1.899e-6, 9.388e-4
0.935, -1.908e-6, 9.387e-4
0.940, -1.930e-6, 9.386e-4
0.945, -1.933e-6, 9.385e-4
0.950, -1.950e-6, 9.384e-4
0.955, -1.964e-6, 9.383e-4
0.960, -1.975e-6, 9.382e-4
0.965, -1.988e-6, 9.381e-4
0.970, -2.007e-6, 9.380e-4
0.975, -2.015e-6, 9.379e-4
0.980, -2.029e-6, 9.378e-4
0.985, -2.049e-6, 9.377e-4
0.990, -2.070e-6, 9.376e-4
0.995, -2.083e-6, 9.375e-4
1.000, -2.084e-6, 9.374e-4
1.005, -2.100e-6, 9.373e-4
1.010, -2.111e-6, 9.372e-4
1.015, -2.126e-6, 9.371e-4
1.020, -2.129e-6, 9.370e-4
1.025, -2.144e-6, 9.369e-4
1.030, -2.154e-6, 9.368e-4
1.035, -2.160e-6, 9.366e-4
1.040, -2.166e-6, 9.365e-4
1.045, -2.176e-6, 9.364e-4
1.050, -2.186e-6, 9.363e-4
1.055, -2.196e-6, 9.362e-4
1.060, -2.208e-6, 9.361e-4
1.065, -2.218e-6, 9.360e-4
1.070, -2.229e-6, 9.359e-4
1.075, -2.237e-6, 9.358e-4
1.080, -2.251e-6, 9.356e-4
1.085, -2.258e-6, 9.355e-4
1.090, -2.270e-6, 9.354e-4
1.095, -2.276e-6, 9.353e-4
1.100, -2.282e-6, 9.352e-4
1.105, -2.284e-6, 9.351e-4
1.110, -2.294e-6, 9.350e-4
1.115, -2.300e-6, 9.349e-4
1.120, -2.309e-6, 9.347e-4
1.125, -2.310e-6, 9.346e-4
1.130, -2.321e-6, 9.345e-4
1.135, -2.333e-6, 9.344e-4
1.140, -2.350e-6, 9.343e-4
1.145, -2.362e-6, 9.342e-4
1.150, -2.118e-6, 9.340e-4

Segment 6:
1.145, -1.714e-6, 9.340e-4
1.140, -1.439e-6, 9.339e-4
1.135, -1.225e-6, 9.338e-4
1.130, -1.057e-6, 9.338e-4
1.125, -9.170e-7, 9.337e-4
1.120, -8.022e-7, 9.337e-4
1.115, -7.031e-7, 9.337e-4
1.110, -6.216e-7, 9.336e-4
1.105, -5.401e-7, 9.336e-4
1.100, -4.865e-7, 9.336e-4
1.095, -4.322e-7, 9.335e-4
1.090, -3.860e-7, 9.335e-4
1.085, -3.476e-7, 9.335e-4
1.080, -3.133e-7, 9.335e-4
1.075, -2.791e-7, 9.335e-4
1.070, -2.611e-7, 9.335e-4
1.065, -2.306e-7, 9.335e-4
1.060, -2.143e-7, 9.334e-4
1.055, -1.864e-7, 9.334e-4
1.050, -1.730e-7, 9.334e-4
1.045, -1.535e-7, 9.334e-4
1.040, -1.381e-7, 9.334e-4
1.035, -1.232e-7, 9.334e-4
1.030, -1.118e-7, 9.334e-4
1.025, -9.301e-8, 9.334e-4
1.020, -7.664e-8, 9.334e-4
1.015, -5.917e-8, 9.334e-4
1.010, -5.092e-8, 9.334e-4
1.005, -3.464e-8, 9.334e-4
1.000, -3.036e-8, 9.334e-4
0.995, -2.228e-8, 9.334e-4
0.990, -2.310e-8, 9.334e-4
0.985, -1.339e-8, 9.334e-4
0.980, -8.181e-9, 9.334e-4
0.975, 3.213e-9, 9.334e-4
0.970, 1.338e-9, 9.334e-4
0.965, 1.204e-8, 9.334e-4
0.960, 1.510e-8, 9.334e-4
0.955, 2.673e-8, 9.334e-4
0.950, 3.286e-8, 9.334e-4
0.945, 4.333e-8, 9.334e-4
0.940, 4.770e-8, 9.334e-4
0.935, 5.633e-8, 9.334e-4
0.930, 6.361e-8, 9.334e-4
0.925, 7.219e-8, 9.334e-4
0.920, 7.070e-8, 9.334e-4
0.915, 7.538e-8, 9.334e-4
0.910, 7.198e-8, 9.334e-4
0.905, 7.896e-8, 9.334e-4
0.900, 8.230e-8, 9.334e-4
0.895, 8.824e-8, 9.334e-4
0.890, 9.107e-8, 9.334e-4
0.885, 9.616e-8, 9.334e-4
0.880, 1.032e-7, 9.334e-4
0.875, 1.134e-7, 9.334e-4
0.870, 1.194e-7, 9.335e-4
0.865, 1.279e-7, 9.335e-4
0.860, 1.294e-7, 9.335e-4
0.855, 1.420e-7, 9.335e-4
0.850, 1.438e-7, 9.335e-4
0.845, 1.505e-7, 9.335e-4
0.840, 1.521e-7, 9.335e-4
0.835, 1.580e-7, 9.335e-4
0.830, 1.614e-7, 9.335e-4
0.825, 1.610e-7, 9.335e-4
0.820, 1.643e-7, 9.335e-4
0.815, 1.668e-7, 9.335e-4
0.810, 1.740e-7, 9.335e-4
0.805, 1.823e-7, 9.336e-4
0.800, 1.910e-7, 9.336e-4
