Nov. 18, 2020   13:46:11
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\empty01.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.420V
ip = 1.666e-6A
Ah = 1.451e-6C

Ep = -0.275V
ip = 1.035e-6A
Ah = 8.468e-7C

Segment 3:
Ep = 1.145V
ip = -5.086e-8A
Ah = -1.641e-8C

Segment 4:
Ep = 0.420V
ip = 1.720e-6A
Ah = 1.599e-6C

Segment 5:
Ep = 1.145V
ip = -3.585e-8A
Ah = -8.030e-9C

Segment 6:
Ep = 0.425V
ip = 1.898e-6A
Ah = 1.662e-6C

Segment 7:

Segment 8:
Ep = 0.425V
ip = 1.926e-6A
Ah = 1.723e-6C

Segment 9:
Ep = 1.145V
ip = -7.337e-8A
Ah = -2.507e-8C

Segment 10:
Ep = 0.425V
ip = 1.898e-6A
Ah = 1.696e-6C

Potential/V, Current/A, Charge/C
0.950, -1.938e-6, -8.635e-6
0.955, -1.955e-6, -8.733e-6
0.960, -1.969e-6, -8.832e-6
0.965, -1.980e-6, -8.931e-6
0.970, -1.985e-6, -9.030e-6
0.975, -1.996e-6, -9.130e-6
0.980, -2.011e-6, -9.230e-6
0.985, -2.023e-6, -9.331e-6
0.990, -2.028e-6, -9.433e-6
0.995, -2.035e-6, -9.535e-6
1.000, -2.041e-6, -9.637e-6
1.005, -2.051e-6, -9.739e-6
1.010, -2.063e-6, -9.842e-6
1.015, -2.073e-6, -9.946e-6
1.020, -2.088e-6, -1.005e-5
1.025, -2.096e-6, -1.016e-5
1.030, -2.106e-6, -1.026e-5
1.035, -2.110e-6, -1.037e-5
1.040, -2.117e-6, -1.047e-5
1.045, -2.122e-6, -1.058e-5
1.050, -2.125e-6, -1.068e-5
1.055, -2.130e-6, -1.079e-5
1.060, -2.132e-6, -1.090e-5
1.065, -2.140e-6, -1.100e-5
1.070, -2.148e-6, -1.111e-5
1.075, -2.156e-6, -1.122e-5
1.080, -2.165e-6, -1.133e-5
1.085, -2.172e-6, -1.144e-5
1.090, -2.173e-6, -1.154e-5
1.095, -2.179e-6, -1.165e-5
1.100, -2.183e-6, -1.176e-5
1.105, -2.192e-6, -1.187e-5
1.110, -2.199e-6, -1.198e-5
1.115, -2.208e-6, -1.209e-5
1.120, -2.216e-6, -1.220e-5
1.125, -2.223e-6, -1.231e-5
1.130, -2.225e-6, -1.243e-5
1.135, -2.236e-6, -1.254e-5
1.140, -2.246e-6, -1.265e-5
1.145, -2.263e-6, -1.276e-5
1.150, -1.997e-6, -1.286e-5

Segment 4:
1.145, -1.596e-6, -1.294e-5
1.140, -1.330e-6, -1.301e-5
1.135, -1.127e-6, -1.307e-5
1.130, -9.637e-7, -1.311e-5
1.125, -8.332e-7, -1.316e-5
1.120, -7.217e-7, -1.319e-5
1.115, -6.367e-7, -1.322e-5
1.110, -5.570e-7, -1.325e-5
1.105, -4.875e-7, -1.328e-5
1.100, -4.321e-7, -1.330e-5
1.095, -3.861e-7, -1.332e-5
1.090, -3.432e-7, -1.333e-5
1.085, -3.117e-7, -1.335e-5
1.080, -2.720e-7, -1.336e-5
1.075, -2.437e-7, -1.338e-5
1.070, -2.193e-7, -1.339e-5
1.065, -1.931e-7, -1.340e-5
1.060, -1.722e-7, -1.340e-5
1.055, -1.603e-7, -1.341e-5
1.050, -1.453e-7, -1.342e-5
1.045, -1.213e-7, -1.343e-5
1.040, -1.035e-7, -1.343e-5
1.035, -8.723e-8, -1.344e-5
1.030, -7.751e-8, -1.344e-5
1.025, -7.025e-8, -1.344e-5
1.020, -5.303e-8, -1.345e-5
1.015, -4.015e-8, -1.345e-5
1.010, -2.807e-8, -1.345e-5
1.005, -2.511e-8, -1.345e-5
1.000, -1.440e-8, -1.345e-5
0.995, -6.604e-9, -1.345e-5
0.990, 5.576e-9, -1.345e-5
0.985, 1.180e-8, -1.345e-5
0.980, 1.915e-8, -1.345e-5
0.975, 2.017e-8, -1.345e-5
0.970, 2.678e-8, -1.345e-5
0.965, 2.926e-8, -1.345e-5
0.960, 3.848e-8, -1.344e-5
0.955, 4.575e-8, -1.344e-5
0.950, 5.524e-8, -1.344e-5
0.945, 5.967e-8, -1.344e-5
0.940, 6.622e-8, -1.343e-5
0.935, 6.686e-8, -1.343e-5
0.930, 7.249e-8, -1.343e-5
0.925, 7.338e-8, -1.342e-5
0.920, 7.956e-8, -1.342e-5
0.915, 8.363e-8, -1.341e-5
0.910, 9.126e-8, -1.341e-5
0.905, 9.817e-8, -1.340e-5
0.900, 1.057e-7, -1.340e-5
0.895, 1.094e-7, -1.339e-5
0.890, 1.151e-7, -1.339e-5
0.885, 1.162e-7, -1.338e-5
0.880, 1.214e-7, -1.338e-5
0.875, 1.224e-7, -1.337e-5
0.870, 1.276e-7, -1.336e-5
0.865, 1.329e-7, -1.336e-5
0.860, 1.398e-7, -1.335e-5
0.855, 1.460e-7, -1.334e-5
0.850, 1.543e-7, -1.333e-5
0.845, 1.587e-7, -1.333e-5
0.840, 1.642e-7, -1.332e-5
0.835, 1.653e-7, -1.331e-5
0.830, 1.712e-7, -1.330e-5
0.825, 1.728e-7, -1.329e-5
0.820, 1.779e-7, -1.328e-5
0.815, 1.867e-7, -1.327e-5
0.810, 1.955e-7, -1.326e-5
0.805, 2.033e-7, -1.325e-5
0.800, 2.099e-7, -1.324e-5
0.795, 2.128e-7, -1.323e-5
0.790, 2.183e-7, -1.322e-5
0.785, 2.208e-7, -1.321e-5
0.780, 2.280e-7, -1.320e-5
0.775, 2.350e-7, -1.319e-5
0.770, 2.425e-7, -1.318e-5
0.765, 2.542e-7, -1.316e-5
0.760, 2.620e-7, -1.315e-5
0.755, 2.720e-7, -1.314e-5
0.750, 2.806e-7, -1.312e-5
0.745, 2.915e-7, -1.311e-5
0.740, 2.992e-7, -1.309e-5
0.735, 3.059e-7, -1.308e-5
0.730, 3.126e-7, -1.306e-5
0.725, 3.176e-7, -1.305e-5
0.720, 3.300e-7, -1.303e-5
0.715, 3.432e-7, -1.301e-5
0.710, 3.569e-7, -1.300e-5
0.705, 3.619e-7, -1.298e-5
0.700, 3.732e-7, -1.296e-5
0.695, 3.886e-7, -1.294e-5
0.690, 4.048e-7, -1.292e-5
0.685, 4.116e-7, -1.290e-5
0.680, 4.265e-7, -1.288e-5
0.675, 4.445e-7, -1.285e-5
0.670, 4.594e-7, -1.283e-5
0.665, 4.691e-7, -1.281e-5
0.660, 4.924e-7, -1.278e-5
0.655, 5.051e-7, -1.276e-5
0.650, 5.213e-7, -1.273e-5
0.645, 5.440e-7, -1.271e-5
0.640, 5.614e-7, -1.268e-5
0.635, 5.842e-7, -1.265e-5
0.630, 6.054e-7, -1.262e-5
0.625, 6.237e-7, -1.259e-5
0.620, 6.512e-7, -1.255e-5
0.615, 6.832e-7, -1.252e-5
0.610, 7.037e-7, -1.248e-5
0.605, 7.330e-7, -1.245e-5
0.600, 7.609e-7, -1.241e-5
0.595, 7.940e-7, -1.237e-5
0.590, 8.316e-7, -1.233e-5
0.585, 8.611e-7, -1.229e-5
0.580, 8.989e-7, -1.224e-5
0.575, 9.379e-7, -1.219e-5
0.570, 9.823e-7, -1.214e-5
0.565, 1.019e-6, -1.209e-5
0.560, 1.072e-6, -1.204e-5
0.555, 1.118e-6, -1.198e-5
0.550, 1.172e-6, -1.193e-5
0.545, 1.225e-6, -1.186e-5
0.540, 1.284e-6, -1.180e-5
0.535, 1.343e-6, -1.173e-5
0.530, 1.423e-6, -1.166e-5
0.525, 1.496e-6, -1.159e-5
0.520, 1.569e-6, -1.151e-5
0.515, 1.646e-6, -1.143e-5
0.510, 1.726e-6, -1.134e-5
0.505, 1.804e-6, -1.125e-5
0.500, 1.891e-6, -1.115e-5
0.495, 1.976e-6, -1.106e-5
0.490, 2.069e-6, -1.095e-5
0.485, 2.157e-6, -1.084e-5
0.480, 2.253e-6, -1.073e-5
0.475, 2.342e-6, -1.062e-5
0.470, 2.438e-6, -1.049e-5
0.465, 2.524e-6, -1.037e-5
0.460, 2.609e-6, -1.024e-5
0.455, 2.687e-6, -1.010e-5
0.450, 2.763e-6, -9.964e-6
0.445, 2.827e-6, -9.823e-6
0.440, 2.880e-6, -9.679e-6
0.435, 2.921e-6, -9.533e-6
0.430, 2.951e-6, -9.385e-6
0.425, 2.959e-6, -9.237e-6
0.420, 2.960e-6, -9.089e-6
0.415, 2.945e-6, -8.942e-6
0.410, 2.905e-6, -8.797e-6
0.405, 2.856e-6, -8.654e-6
0.400, 2.800e-6, -8.514e-6
0.395, 2.724e-6, -8.378e-6
0.390, 2.645e-6, -8.245e-6
0.385, 2.555e-6, -8.118e-6
0.380, 2.456e-6, -7.995e-6
0.375, 2.358e-6, -7.877e-6
0.370, 2.254e-6, -7.764e-6
0.365, 2.146e-6, -7.657e-6
0.360, 2.050e-6, -7.554e-6
0.355, 1.941e-6, -7.457e-6
0.350, 1.851e-6, -7.365e-6
0.345, 1.748e-6, -7.277e-6
0.340, 1.664e-6, -7.194e-6
0.335, 1.576e-6, -7.115e-6
0.330, 1.496e-6, -7.041e-6
0.325, 1.408e-6, -6.970e-6
0.320, 1.325e-6, -6.904e-6
0.315, 1.256e-6, -6.841e-6
0.310, 1.197e-6, -6.781e-6
0.305, 1.135e-6, -6.724e-6
0.300, 1.082e-6, -6.670e-6
0.295, 1.025e-6, -6.619e-6
0.290, 9.742e-7, -6.570e-6
0.285, 9.255e-7, -6.524e-6
0.280, 8.870e-7, -6.480e-6
0.275, 8.470e-7, -6.437e-6
0.270, 8.095e-7, -6.397e-6
0.265, 7.696e-7, -6.358e-6
0.260, 7.384e-7, -6.322e-6
0.255, 7.051e-7, -6.286e-6
0.250, 6.792e-7, -6.252e-6
0.245, 6.462e-7, -6.220e-6
0.240, 6.215e-7, -6.189e-6
0.235, 5.984e-7, -6.159e-6
0.230, 5.759e-7, -6.130e-6
0.225, 5.552e-7, -6.102e-6
0.220, 5.333e-7, -6.076e-6
0.215, 5.158e-7, -6.050e-6
0.210, 5.004e-7, -6.025e-6
0.205, 4.815e-7, -6.001e-6
0.200, 4.695e-7, -5.977e-6
0.195, 4.534e-7, -5.955e-6
0.190, 4.408e-7, -5.933e-6
0.185, 4.258e-7, -5.911e-6
0.180, 4.170e-7, -5.891e-6
0.175, 4.029e-7, -5.870e-6
0.170, 3.937e-7, -5.851e-6
0.165, 3.831e-7, -5.832e-6
0.160, 3.769e-7, -5.813e-6
0.155, 3.678e-7, -5.794e-6
0.150, 3.622e-7, -5.776e-6
0.145, 3.525e-7, -5.759e-6
0.140, 3.472e-7, -5.741e-6
0.135, 3.402e-7, -5.724e-6
0.130, 3.365e-7, -5.707e-6
0.125, 3.305e-7, -5.691e-6
0.120, 3.277e-7, -5.675e-6
0.115, 3.222e-7, -5.658e-6
0.110, 3.210e-7, -5.642e-6
0.105, 3.161e-7, -5.627e-6
0.100, 3.160e-7, -5.611e-6
0.095, 3.112e-7, -5.595e-6
0.090, 3.106e-7, -5.580e-6
0.085, 3.088e-7, -5.564e-6
0.080, 3.091e-7, -5.549e-6
0.075, 3.081e-7, -5.533e-6
0.070, 3.107e-7, -5.518e-6
0.065, 3.098e-7, -5.502e-6
0.060, 3.141e-7, -5.487e-6
0.055, 3.148e-7, -5.471e-6
0.050, 3.199e-7, -5.455e-6
0.045, 3.224e-7, -5.439e-6
0.040, 3.288e-7, -5.422e-6
0.035, 3.339e-7, -5.406e-6
0.030, 3.448e-7, -5.388e-6
0.025, 3.526e-7, -5.371e-6
0.020, 3.644e-7, -5.353e-6
0.015, 3.738e-7, -5.334e-6
0.010, 3.942e-7, -5.314e-6
0.005, 4.096e-7, -5.294e-6
0.000, 4.286e-7, -5.272e-6
-0.005, 4.571e-7, -5.249e-6
-0.010, 4.833e-7, -5.225e-6
-0.015, 5.157e-7, -5.199e-6
-0.020, 5.577e-7, -5.172e-6
-0.025, 6.005e-7, -5.142e-6
-0.030, 6.485e-7, -5.109e-6
-0.035, 6.990e-7, -5.074e-6
-0.040, 7.574e-7, -5.036e-6
-0.045, 8.182e-7, -4.995e-6
-0.050, 8.770e-7, -4.952e-6
-0.055, 9.328e-7, -4.905e-6
-0.060, 9.947e-7, -4.855e-6
-0.065, 1.047e-6, -4.803e-6
-0.070, 1.100e-6, -4.748e-6
-0.075, 1.157e-6, -4.690e-6
-0.080, 1.207e-6, -4.630e-6
-0.085, 1.254e-6, -4.567e-6
-0.090, 1.294e-6, -4.502e-6
-0.095, 1.342e-6, -4.435e-6
-0.100, 1.378e-6, -4.366e-6
-0.105, 1.399e-6, -4.296e-6
-0.110, 1.422e-6, -4.225e-6
-0.115, 1.438e-6, -4.153e-6
-0.120, 1.452e-6, -4.081e-6
-0.125, 1.466e-6, -4.007e-6
-0.130, 1.480e-6, -3.933e-6
-0.135, 1.492e-6, -3.859e-6
-0.140, 1.513e-6, -3.783e-6
-0.145, 1.546e-6, -3.706e-6
-0.150, 1.591e-6, -3.626e-6
-0.155, 1.646e-6, -3.544e-6
-0.160, 1.708e-6, -3.459e-6
-0.165, 1.768e-6, -3.370e-6
-0.170, 1.846e-6, -3.278e-6
-0.175, 1.936e-6, -3.181e-6
-0.180, 2.044e-6, -3.079e-6
-0.185, 2.143e-6, -2.972e-6
-0.190, 2.235e-6, -2.860e-6
-0.195, 2.327e-6, -2.744e-6
-0.200, 2.412e-6, -2.623e-6
-0.205, 2.496e-6, -2.498e-6
-0.210, 2.585e-6, -2.369e-6
-0.215, 2.655e-6, -2.236e-6
-0.220, 2.718e-6, -2.100e-6
-0.225, 2.774e-6, -1.962e-6
-0.230, 2.827e-6, -1.820e-6
-0.235, 2.846e-6, -1.678e-6
-0.240, 2.862e-6, -1.535e-6
-0.245, 2.872e-6, -1.391e-6
-0.250, 2.873e-6, -1.248e-6
-0.255, 2.865e-6, -1.104e-6
-0.260, 2.871e-6, -9.609e-7
-0.265, 2.880e-6, -8.169e-7
-0.270, 2.903e-6, -6.718e-7
-0.275, 2.966e-6, -5.235e-7
-0.280, 1.063e-6, -4.703e-7

Segment 5:
-0.275, -4.176e-7, -4.912e-7
-0.270, -8.056e-7, -5.315e-7
-0.265, -1.035e-6, -5.832e-7
-0.260, -1.194e-6, -6.429e-7
-0.255, -1.317e-6, -7.088e-7
-0.250, -1.412e-6, -7.794e-7
-0.245, -1.497e-6, -8.542e-7
-0.240, -1.568e-6, -9.327e-7
-0.235, -1.629e-6, -1.014e-6
-0.230, -1.672e-6, -1.098e-6
-0.225, -1.705e-6, -1.183e-6
-0.220, -1.721e-6, -1.269e-6
-0.215, -1.734e-6, -1.356e-6
-0.210, -1.720e-6, -1.442e-6
-0.205, -1.729e-6, -1.528e-6
-0.200, -1.706e-6, -1.613e-6
-0.195, -1.684e-6, -1.698e-6
-0.190, -1.670e-6, -1.781e-6
-0.185, -1.652e-6, -1.864e-6
-0.180, -1.620e-6, -1.945e-6
-0.175, -1.566e-6, -2.023e-6
-0.170, -1.514e-6, -2.099e-6
-0.165, -1.471e-6, -2.172e-6
-0.160, -1.407e-6, -2.243e-6
-0.155, -1.358e-6, -2.311e-6
-0.150, -1.318e-6, -2.376e-6
-0.145, -1.289e-6, -2.441e-6
-0.140, -1.263e-6, -2.504e-6
-0.135, -1.251e-6, -2.567e-6
-0.130, -1.239e-6, -2.629e-6
-0.125, -1.237e-6, -2.690e-6
-0.120, -1.231e-6, -2.752e-6
-0.115, -1.234e-6, -2.814e-6
-0.110, -1.237e-6, -2.876e-6
-0.105, -1.248e-6, -2.938e-6
-0.100, -1.248e-6, -3.000e-6
-0.095, -1.255e-6, -3.063e-6
-0.090, -1.259e-6, -3.126e-6
-0.085, -1.276e-6, -3.190e-6
-0.080, -1.286e-6, -3.254e-6
-0.075, -1.309e-6, -3.320e-6
-0.070, -1.323e-6, -3.386e-6
-0.065, -1.346e-6, -3.453e-6
-0.060, -1.356e-6, -3.521e-6
-0.055, -1.356e-6, -3.589e-6
-0.050, -1.330e-6, -3.655e-6
-0.045, -1.296e-6, -3.720e-6
-0.040, -1.222e-6, -3.781e-6
-0.035, -1.133e-6, -3.838e-6
-0.030, -1.028e-6, -3.889e-6
-0.025, -9.300e-7, -3.936e-6
-0.020, -8.401e-7, -3.978e-6
-0.015, -7.500e-7, -4.015e-6
-0.010, -6.741e-7, -4.049e-6
-0.005, -6.116e-7, -4.079e-6
-0.000, -5.505e-7, -4.107e-6
0.005, -5.135e-7, -4.133e-6
0.010, -4.747e-7, -4.156e-6
0.015, -4.384e-7, -4.178e-6
0.020, -4.081e-7, -4.199e-6
0.025, -3.819e-7, -4.218e-6
0.030, -3.586e-7, -4.236e-6
0.035, -3.407e-7, -4.253e-6
0.040, -3.238e-7, -4.269e-6
0.045, -3.071e-7, -4.284e-6
0.050, -2.892e-7, -4.299e-6
0.055, -2.807e-7, -4.313e-6
0.060, -2.639e-7, -4.326e-6
0.065, -2.543e-7, -4.339e-6
0.070, -2.474e-7, -4.351e-6
0.075, -2.460e-7, -4.363e-6
0.080, -2.401e-7, -4.375e-6
0.085, -2.376e-7, -4.387e-6
0.090, -2.293e-7, -4.399e-6
0.095, -2.268e-7, -4.410e-6
0.100, -2.193e-7, -4.421e-6
0.105, -2.170e-7, -4.432e-6
0.110, -2.105e-7, -4.442e-6
0.115, -2.094e-7, -4.453e-6
0.120, -2.049e-7, -4.463e-6
0.125, -2.052e-7, -4.473e-6
0.130, -2.019e-7, -4.483e-6
0.135, -2.029e-7, -4.494e-6
0.140, -2.002e-7, -4.504e-6
0.145, -2.015e-7, -4.514e-6
0.150, -1.995e-7, -4.524e-6
0.155, -2.010e-7, -4.534e-6
0.160, -1.990e-7, -4.544e-6
0.165, -2.001e-7, -4.554e-6
0.170, -1.984e-7, -4.564e-6
0.175, -1.999e-7, -4.574e-6
0.180, -1.982e-7, -4.583e-6
0.185, -1.999e-7, -4.593e-6
0.190, -1.980e-7, -4.603e-6
0.195, -1.996e-7, -4.613e-6
0.200, -1.981e-7, -4.623e-6
0.205, -1.997e-7, -4.633e-6
0.210, -1.983e-7, -4.643e-6
0.215, -1.999e-7, -4.653e-6
0.220, -1.983e-7, -4.663e-6
0.225, -2.001e-7, -4.673e-6
0.230, -1.988e-7, -4.683e-6
0.235, -2.006e-7, -4.693e-6
0.240, -1.992e-7, -4.703e-6
0.245, -2.010e-7, -4.713e-6
0.250, -1.997e-7, -4.723e-6
0.255, -2.017e-7, -4.733e-6
0.260, -2.010e-7, -4.743e-6
0.265, -2.034e-7, -4.753e-6
0.270, -2.019e-7, -4.763e-6
0.275, -2.058e-7, -4.774e-6
0.280, -2.052e-7, -4.784e-6
0.285, -2.096e-7, -4.794e-6
0.290, -2.084e-7, -4.805e-6
0.295, -2.143e-7, -4.816e-6
0.300, -2.146e-7, -4.826e-6
0.305, -2.207e-7, -4.837e-6
0.310, -2.190e-7, -4.848e-6
0.315, -2.257e-7, -4.860e-6
0.320, -2.247e-7, -4.871e-6
0.325, -2.316e-7, -4.882e-6
0.330, -2.316e-7, -4.894e-6
0.335, -2.377e-7, -4.906e-6
0.340, -2.371e-7, -4.918e-6
0.345, -2.414e-7, -4.930e-6
0.350, -2.420e-7, -4.942e-6
0.355, -2.450e-7, -4.954e-6
0.360, -2.448e-7, -4.966e-6
0.365, -2.474e-7, -4.979e-6
0.370, -2.473e-7, -4.991e-6
0.375, -2.495e-7, -5.004e-6
0.380, -2.498e-7, -5.016e-6
0.385, -2.554e-7, -5.029e-6
0.390, -2.563e-7, -5.042e-6
0.395, -2.669e-7, -5.055e-6
0.400, -2.713e-7, -5.069e-6
0.405, -2.832e-7, -5.083e-6
0.410, -2.833e-7, -5.097e-6
0.415, -2.938e-7, -5.112e-6
0.420, -2.950e-7, -5.126e-6
0.425, -3.022e-7, -5.141e-6
0.430, -3.054e-7, -5.157e-6
0.435, -3.198e-7, -5.173e-6
0.440, -3.269e-7, -5.189e-6
0.445, -3.384e-7, -5.206e-6
0.450, -3.420e-7, -5.223e-6
0.455, -3.478e-7, -5.240e-6
0.460, -3.527e-7, -5.258e-6
0.465, -3.722e-7, -5.277e-6
0.470, -3.851e-7, -5.296e-6
0.475, -3.993e-7, -5.316e-6
0.480, -4.145e-7, -5.337e-6
0.485, -4.375e-7, -5.358e-6
0.490, -4.492e-7, -5.381e-6
0.495, -4.811e-7, -5.405e-6
0.500, -5.043e-7, -5.430e-6
0.505, -5.283e-7, -5.457e-6
0.510, -5.615e-7, -5.485e-6
0.515, -5.948e-7, -5.514e-6
0.520, -6.278e-7, -5.546e-6
0.525, -6.641e-7, -5.579e-6
0.530, -6.981e-7, -5.614e-6
0.535, -7.354e-7, -5.651e-6
0.540, -7.657e-7, -5.689e-6
0.545, -8.031e-7, -5.729e-6
0.550, -8.274e-7, -5.771e-6
0.555, -8.620e-7, -5.814e-6
0.560, -8.896e-7, -5.858e-6
0.565, -9.143e-7, -5.904e-6
0.570, -9.384e-7, -5.951e-6
0.575, -9.648e-7, -5.999e-6
0.580, -9.870e-7, -6.048e-6
0.585, -1.016e-6, -6.099e-6
0.590, -1.037e-6, -6.151e-6
0.595, -1.065e-6, -6.204e-6
0.600, -1.087e-6, -6.259e-6
0.605, -1.113e-6, -6.314e-6
0.610, -1.133e-6, -6.371e-6
0.615, -1.155e-6, -6.429e-6
0.620, -1.171e-6, -6.487e-6
0.625, -1.192e-6, -6.547e-6
0.630, -1.205e-6, -6.607e-6
0.635, -1.222e-6, -6.668e-6
0.640, -1.236e-6, -6.730e-6
0.645, -1.250e-6, -6.792e-6
0.650, -1.259e-6, -6.855e-6
0.655, -1.277e-6, -6.919e-6
0.660, -1.286e-6, -6.983e-6
0.665, -1.298e-6, -7.048e-6
0.670, -1.305e-6, -7.114e-6
0.675, -1.318e-6, -7.180e-6
0.680, -1.325e-6, -7.246e-6
0.685, -1.338e-6, -7.313e-6
0.690, -1.347e-6, -7.380e-6
0.695, -1.354e-6, -7.448e-6
0.700, -1.361e-6, -7.516e-6
0.705, -1.371e-6, -7.584e-6
0.710, -1.377e-6, -7.653e-6
0.715, -1.390e-6, -7.723e-6
0.720, -1.395e-6, -7.792e-6
0.725, -1.404e-6, -7.863e-6
0.730, -1.408e-6, -7.933e-6
0.735, -1.420e-6, -8.004e-6
0.740, -1.425e-6, -8.075e-6
0.745, -1.434e-6, -8.147e-6
0.750, -1.439e-6, -8.219e-6
0.755, -1.445e-6, -8.291e-6
0.760, -1.451e-6, -8.364e-6
0.765, -1.459e-6, -8.437e-6
0.770, -1.462e-6, -8.510e-6
0.775, -1.472e-6, -8.583e-6
0.780, -1.474e-6, -8.657e-6
0.785, -1.484e-6, -8.731e-6
0.790, -1.490e-6, -8.806e-6
0.795, -1.498e-6, -8.881e-6
0.800, -1.502e-6, -8.956e-6
0.805, -1.511e-6, -9.031e-6
0.810, -1.514e-6, -9.107e-6
0.815, -1.525e-6, -9.183e-6
0.820, -1.527e-6, -9.260e-6
0.825, -1.539e-6, -9.336e-6
0.830, -1.547e-6, -9.414e-6
0.835, -1.558e-6, -9.492e-6
0.840, -1.563e-6, -9.570e-6
0.845, -1.578e-6, -9.649e-6
0.850, -1.587e-6, -9.728e-6
0.855, -1.597e-6, -9.808e-6
0.860, -1.606e-6, -9.888e-6
0.865, -1.619e-6, -9.969e-6
0.870, -1.626e-6, -1.005e-5
0.875, -1.639e-6, -1.013e-5
0.880, -1.646e-6, -1.021e-5
0.885, -1.659e-6, -1.030e-5
0.890, -1.671e-6, -1.038e-5
0.895, -1.687e-6, -1.047e-5
0.900, -1.698e-6, -1.055e-5
0.905, -1.714e-6, -1.064e-5
0.910, -1.724e-6, -1.072e-5
0.915, -1.739e-6, -1.081e-5
0.920, -1.749e-6, -1.090e-5
0.925, -1.763e-6, -1.098e-5
0.930, -1.772e-6, -1.107e-5
0.935, -1.784e-6, -1.116e-5
0.940, -1.792e-6, -1.125e-5
0.945, -1.804e-6, -1.134e-5
0.950, -1.810e-6, -1.143e-5
0.955, -1.821e-6, -1.152e-5
0.960, -1.828e-6, -1.162e-5
0.965, -1.839e-6, -1.171e-5
0.970, -1.844e-6, -1.180e-5
0.975, -1.856e-6, -1.189e-5
0.980, -1.861e-6, -1.199e-5
0.985, -1.872e-6, -1.208e-5
0.990, -1.879e-6, -1.217e-5
0.995, -1.888e-6, -1.227e-5
1.000, -1.892e-6, -1.236e-5
1.005, -1.899e-6, -1.246e-5
1.010, -1.902e-6, -1.255e-5
1.015, -1.911e-6, -1.265e-5
1.020, -1.914e-6, -1.274e-5
1.025, -1.922e-6, -1.284e-5
1.030, -1.926e-6, -1.294e-5
1.035, -1.931e-6, -1.303e-5
1.040, -1.935e-6, -1.313e-5
1.045, -1.941e-6, -1.323e-5
1.050, -1.945e-6, -1.332e-5
1.055, -1.952e-6, -1.342e-5
1.060, -1.955e-6, -1.352e-5
1.065, -1.963e-6, -1.362e-5
1.070, -1.966e-6, -1.372e-5
1.075, -1.972e-6, -1.381e-5
1.080, -1.976e-6, -1.391e-5
1.085, -1.982e-6, -1.401e-5
1.090, -1.986e-6, -1.411e-5
1.095, -1.993e-6, -1.421e-5
1.100, -1.996e-6, -1.431e-5
1.105, -2.005e-6, -1.441e-5
1.110, -2.011e-6, -1.451e-5
1.115, -2.020e-6, -1.461e-5
1.120, -2.025e-6, -1.471e-5
1.125, -2.036e-6, -1.482e-5
1.130, -2.040e-6, -1.492e-5
1.135, -2.050e-6, -1.502e-5
1.140, -2.062e-6, -1.512e-5
1.145, -2.075e-6, -1.523e-5
1.150, -1.811e-6, -1.532e-5

Segment 6:
1.145, -1.433e-6, -1.539e-5
1.140, -1.182e-6, -1.545e-5
1.135, -9.983e-7, -1.550e-5
1.130, -8.511e-7, -1.554e-5
1.125, -7.332e-7, -1.558e-5
1.120, -6.302e-7, -1.561e-5
1.115, -5.520e-7, -1.564e-5
1.110, -4.796e-7, -1.566e-5
1.105, -4.234e-7, -1.568e-5
1.100, -3.694e-7, -1.570e-5
1.095, -3.311e-7, -1.572e-5
1.090, -2.934e-7, -1.573e-5
1.085, -2.615e-7, -1.574e-5
1.080, -2.278e-7, -1.576e-5
1.075, -2.069e-7, -1.577e-5
1.070, -1.754e-7, -1.577e-5
1.065, -1.635e-7, -1.578e-5
1.060, -1.455e-7, -1.579e-5
1.055, -1.251e-7, -1.580e-5
1.050, -1.055e-7, -1.580e-5
1.045, -8.943e-8, -1.581e-5
1.040, -7.737e-8, -1.581e-5
1.035, -6.832e-8, -1.581e-5
1.030, -5.088e-8, -1.582e-5
1.025, -3.950e-8, -1.582e-5
1.020, -2.654e-8, -1.582e-5
1.015, -2.201e-8, -1.582e-5
1.010, -1.105e-8, -1.582e-5
1.005, -3.571e-9, -1.582e-5
1.000, 7.993e-9, -1.582e-5
0.995, 1.255e-8, -1.582e-5
0.990, 2.097e-8, -1.582e-5
0.985, 2.272e-8, -1.582e-5
0.980, 3.113e-8, -1.582e-5
0.975, 3.401e-8, -1.581e-5
0.970, 4.344e-8, -1.581e-5
0.965, 4.925e-8, -1.581e-5
0.960, 5.717e-8, -1.581e-5
0.955, 6.126e-8, -1.580e-5
0.950, 6.825e-8, -1.580e-5
0.945, 6.858e-8, -1.580e-5
0.940, 7.465e-8, -1.579e-5
0.935, 7.576e-8, -1.579e-5
0.930, 8.307e-8, -1.579e-5
0.925, 8.604e-8, -1.578e-5
0.920, 9.577e-8, -1.578e-5
0.915, 9.862e-8, -1.577e-5
0.910, 1.066e-7, -1.577e-5
0.905, 1.104e-7, -1.576e-5
