Nov. 18, 2020   13:48:02
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\empty02.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.415V
ip = 2.987e-6A
Ah = 1.310e-6C

Segment 3:

Segment 4:
Ep = 0.415V
ip = 3.319e-6A
Ah = 1.521e-6C

Segment 5:

Segment 6:
Ep = 0.415V
ip = 3.432e-6A
Ah = 1.602e-6C

Ep = -0.245V
ip = 2.439e-6A
Ah = 7.292e-7C

Segment 7:

Segment 8:
Ep = 0.415V
ip = 3.450e-6A
Ah = 1.610e-6C

Ep = -0.245V
ip = 2.539e-6A
Ah = 7.852e-7C

Segment 9:

Segment 10:
Ep = 0.415V
ip = 3.675e-6A
Ah = 1.692e-6C

Ep = -0.235V
ip = 2.584e-6A
Ah = 6.605e-7C

Potential/V, Current/A, Charge/C
0.970, -3.498e-6, -7.731e-6
0.975, -3.518e-6, -7.819e-6
0.980, -3.541e-6, -7.907e-6
0.985, -3.554e-6, -7.996e-6
0.990, -3.576e-6, -8.085e-6
0.995, -3.590e-6, -8.175e-6
1.000, -3.613e-6, -8.265e-6
1.005, -3.636e-6, -8.356e-6
1.010, -3.646e-6, -8.447e-6
1.015, -3.668e-6, -8.539e-6
1.020, -3.683e-6, -8.631e-6
1.025, -3.693e-6, -8.724e-6
1.030, -3.715e-6, -8.816e-6
1.035, -3.724e-6, -8.910e-6
1.040, -3.742e-6, -9.003e-6
1.045, -3.755e-6, -9.097e-6
1.050, -3.774e-6, -9.191e-6
1.055, -3.786e-6, -9.286e-6
1.060, -3.799e-6, -9.381e-6
1.065, -3.812e-6, -9.476e-6
1.070, -3.828e-6, -9.572e-6
1.075, -3.836e-6, -9.668e-6
1.080, -3.851e-6, -9.764e-6
1.085, -3.863e-6, -9.861e-6
1.090, -3.878e-6, -9.958e-6
1.095, -3.891e-6, -1.005e-5
1.100, -3.907e-6, -1.015e-5
1.105, -3.919e-6, -1.025e-5
1.110, -3.932e-6, -1.035e-5
1.115, -3.944e-6, -1.045e-5
1.120, -3.959e-6, -1.055e-5
1.125, -3.974e-6, -1.065e-5
1.130, -3.988e-6, -1.075e-5
1.135, -4.002e-6, -1.085e-5
1.140, -4.023e-6, -1.095e-5
1.145, -4.036e-6, -1.105e-5
1.150, -3.489e-6, -1.113e-5

Segment 4:
1.145, -2.803e-6, -1.120e-5
1.140, -2.336e-6, -1.126e-5
1.135, -1.974e-6, -1.131e-5
1.130, -1.675e-6, -1.135e-5
1.125, -1.436e-6, -1.139e-5
1.120, -1.245e-6, -1.142e-5
1.115, -1.081e-6, -1.145e-5
1.110, -9.499e-7, -1.147e-5
1.105, -8.322e-7, -1.149e-5
1.100, -7.337e-7, -1.151e-5
1.095, -6.447e-7, -1.153e-5
1.090, -5.716e-7, -1.154e-5
1.085, -5.076e-7, -1.155e-5
1.080, -4.496e-7, -1.157e-5
1.075, -3.931e-7, -1.158e-5
1.070, -3.495e-7, -1.158e-5
1.065, -3.086e-7, -1.159e-5
1.060, -2.723e-7, -1.160e-5
1.055, -2.319e-7, -1.160e-5
1.050, -2.041e-7, -1.161e-5
1.045, -1.765e-7, -1.161e-5
1.040, -1.589e-7, -1.162e-5
1.035, -1.271e-7, -1.162e-5
1.030, -1.105e-7, -1.162e-5
1.025, -7.940e-8, -1.163e-5
1.020, -6.450e-8, -1.163e-5
1.015, -3.805e-8, -1.163e-5
1.010, -2.493e-8, -1.163e-5
1.005, -6.645e-9, -1.163e-5
1.000, 7.502e-9, -1.163e-5
0.995, 2.282e-8, -1.163e-5
0.990, 3.488e-8, -1.163e-5
0.985, 4.735e-8, -1.163e-5
0.980, 5.783e-8, -1.162e-5
0.975, 7.357e-8, -1.162e-5
0.970, 8.261e-8, -1.162e-5
0.965, 9.499e-8, -1.162e-5
0.960, 1.025e-7, -1.162e-5
0.955, 1.185e-7, -1.161e-5
0.950, 1.247e-7, -1.161e-5
0.945, 1.350e-7, -1.161e-5
0.940, 1.405e-7, -1.160e-5
0.935, 1.572e-7, -1.160e-5
0.930, 1.613e-7, -1.159e-5
0.925, 1.721e-7, -1.159e-5
0.920, 1.770e-7, -1.159e-5
0.915, 1.903e-7, -1.158e-5
0.910, 1.968e-7, -1.158e-5
0.905, 2.059e-7, -1.157e-5
0.900, 2.122e-7, -1.157e-5
0.895, 2.276e-7, -1.156e-5
0.890, 2.335e-7, -1.155e-5
0.885, 2.361e-7, -1.155e-5
0.880, 2.470e-7, -1.154e-5
0.875, 2.612e-7, -1.154e-5
0.870, 2.653e-7, -1.153e-5
0.865, 2.756e-7, -1.152e-5
0.860, 2.833e-7, -1.152e-5
0.855, 2.903e-7, -1.151e-5
0.850, 3.012e-7, -1.150e-5
0.845, 3.148e-7, -1.149e-5
0.840, 3.181e-7, -1.148e-5
0.835, 3.291e-7, -1.148e-5
0.830, 3.379e-7, -1.147e-5
0.825, 3.513e-7, -1.146e-5
0.820, 3.537e-7, -1.145e-5
0.815, 3.693e-7, -1.144e-5
0.810, 3.789e-7, -1.143e-5
0.805, 3.929e-7, -1.142e-5
0.800, 4.003e-7, -1.141e-5
0.795, 4.153e-7, -1.140e-5
0.790, 4.254e-7, -1.139e-5
0.785, 4.400e-7, -1.138e-5
0.780, 4.484e-7, -1.137e-5
0.775, 4.645e-7, -1.136e-5
0.770, 4.743e-7, -1.135e-5
0.765, 4.921e-7, -1.133e-5
0.760, 5.017e-7, -1.132e-5
0.755, 5.146e-7, -1.131e-5
0.750, 5.310e-7, -1.129e-5
0.745, 5.512e-7, -1.128e-5
0.740, 5.613e-7, -1.127e-5
0.735, 5.808e-7, -1.125e-5
0.730, 5.946e-7, -1.124e-5
0.725, 6.124e-7, -1.122e-5
0.720, 6.314e-7, -1.121e-5
0.715, 6.532e-7, -1.119e-5
0.710, 6.720e-7, -1.117e-5
0.705, 6.995e-7, -1.116e-5
0.700, 7.120e-7, -1.114e-5
0.695, 7.381e-7, -1.112e-5
0.690, 7.600e-7, -1.110e-5
0.685, 7.879e-7, -1.108e-5
0.680, 8.062e-7, -1.106e-5
0.675, 8.388e-7, -1.104e-5
0.670, 8.632e-7, -1.102e-5
0.665, 8.937e-7, -1.100e-5
0.660, 9.164e-7, -1.097e-5
0.655, 9.502e-7, -1.095e-5
0.650, 9.798e-7, -1.092e-5
0.645, 1.011e-6, -1.090e-5
0.640, 1.054e-6, -1.087e-5
0.635, 1.088e-6, -1.085e-5
0.630, 1.127e-6, -1.082e-5
0.625, 1.175e-6, -1.079e-5
0.620, 1.210e-6, -1.076e-5
0.615, 1.259e-6, -1.073e-5
0.610, 1.307e-6, -1.069e-5
0.605, 1.362e-6, -1.066e-5
0.600, 1.417e-6, -1.062e-5
0.595, 1.487e-6, -1.059e-5
0.590, 1.546e-6, -1.055e-5
0.585, 1.614e-6, -1.051e-5
0.580, 1.674e-6, -1.047e-5
0.575, 1.743e-6, -1.042e-5
0.570, 1.819e-6, -1.038e-5
0.565, 1.895e-6, -1.033e-5
0.560, 1.971e-6, -1.028e-5
0.555, 2.064e-6, -1.023e-5
0.550, 2.151e-6, -1.017e-5
0.545, 2.253e-6, -1.012e-5
0.540, 2.350e-6, -1.006e-5
0.535, 2.462e-6, -9.998e-6
0.530, 2.568e-6, -9.934e-6
0.525, 2.694e-6, -9.867e-6
0.520, 2.816e-6, -9.796e-6
0.515, 2.955e-6, -9.722e-6
0.510, 3.094e-6, -9.645e-6
0.505, 3.243e-6, -9.564e-6
0.500, 3.387e-6, -9.479e-6
0.495, 3.544e-6, -9.391e-6
0.490, 3.701e-6, -9.298e-6
0.485, 3.874e-6, -9.201e-6
0.480, 4.037e-6, -9.100e-6
0.475, 4.202e-6, -8.995e-6
0.470, 4.377e-6, -8.886e-6
0.465, 4.572e-6, -8.772e-6
0.460, 4.727e-6, -8.653e-6
0.455, 4.894e-6, -8.531e-6
0.450, 5.044e-6, -8.405e-6
0.445, 5.187e-6, -8.275e-6
0.440, 5.309e-6, -8.143e-6
0.435, 5.430e-6, -8.007e-6
0.430, 5.521e-6, -7.869e-6
0.425, 5.591e-6, -7.729e-6
0.420, 5.626e-6, -7.588e-6
0.415, 5.646e-6, -7.447e-6
0.410, 5.617e-6, -7.307e-6
0.405, 5.592e-6, -7.167e-6
0.400, 5.525e-6, -7.029e-6
0.395, 5.444e-6, -6.893e-6
0.390, 5.337e-6, -6.759e-6
0.385, 5.211e-6, -6.629e-6
0.380, 5.056e-6, -6.503e-6
0.375, 4.894e-6, -6.380e-6
0.370, 4.715e-6, -6.262e-6
0.365, 4.525e-6, -6.149e-6
0.360, 4.317e-6, -6.041e-6
0.355, 4.127e-6, -5.938e-6
0.350, 3.937e-6, -5.840e-6
0.345, 3.743e-6, -5.746e-6
0.340, 3.558e-6, -5.657e-6
0.335, 3.381e-6, -5.573e-6
0.330, 3.209e-6, -5.493e-6
0.325, 3.048e-6, -5.416e-6
0.320, 2.878e-6, -5.344e-6
0.315, 2.737e-6, -5.276e-6
0.310, 2.598e-6, -5.211e-6
0.305, 2.466e-6, -5.149e-6
0.300, 2.338e-6, -5.091e-6
0.295, 2.223e-6, -5.035e-6
0.290, 2.116e-6, -4.982e-6
0.285, 2.015e-6, -4.932e-6
0.280, 1.916e-6, -4.884e-6
0.275, 1.834e-6, -4.838e-6
0.270, 1.746e-6, -4.795e-6
0.265, 1.674e-6, -4.753e-6
0.260, 1.593e-6, -4.713e-6
0.255, 1.525e-6, -4.675e-6
0.250, 1.462e-6, -4.638e-6
0.245, 1.395e-6, -4.603e-6
0.240, 1.324e-6, -4.570e-6
0.235, 1.270e-6, -4.539e-6
0.230, 1.221e-6, -4.508e-6
0.225, 1.178e-6, -4.479e-6
0.220, 1.128e-6, -4.450e-6
0.215, 1.081e-6, -4.423e-6
0.210, 1.049e-6, -4.397e-6
0.205, 1.003e-6, -4.372e-6
0.200, 9.663e-7, -4.348e-6
0.195, 9.327e-7, -4.325e-6
0.190, 9.019e-7, -4.302e-6
0.185, 8.765e-7, -4.280e-6
0.180, 8.470e-7, -4.259e-6
0.175, 8.217e-7, -4.238e-6
0.170, 7.934e-7, -4.219e-6
0.165, 7.701e-7, -4.199e-6
0.160, 7.467e-7, -4.181e-6
0.155, 7.274e-7, -4.163e-6
0.150, 7.052e-7, -4.145e-6
0.145, 6.991e-7, -4.127e-6
0.140, 6.666e-7, -4.111e-6
0.135, 6.553e-7, -4.094e-6
0.130, 6.458e-7, -4.078e-6
0.125, 6.250e-7, -4.063e-6
0.120, 6.156e-7, -4.047e-6
0.115, 6.065e-7, -4.032e-6
0.110, 5.984e-7, -4.017e-6
0.105, 5.951e-7, -4.002e-6
0.100, 5.769e-7, -3.988e-6
0.095, 5.732e-7, -3.973e-6
0.090, 5.659e-7, -3.959e-6
0.085, 5.625e-7, -3.945e-6
0.080, 5.572e-7, -3.931e-6
0.075, 5.580e-7, -3.917e-6
0.070, 5.577e-7, -3.903e-6
0.065, 5.601e-7, -3.889e-6
0.060, 5.582e-7, -3.875e-6
0.055, 5.633e-7, -3.861e-6
0.050, 5.713e-7, -3.847e-6
0.045, 5.830e-7, -3.833e-6
0.040, 5.906e-7, -3.818e-6
0.035, 6.055e-7, -3.803e-6
0.030, 6.225e-7, -3.787e-6
0.025, 6.412e-7, -3.771e-6
0.020, 6.640e-7, -3.754e-6
0.015, 6.845e-7, -3.737e-6
0.010, 7.269e-7, -3.719e-6
0.005, 7.654e-7, -3.700e-6
0.000, 8.020e-7, -3.680e-6
-0.005, 8.588e-7, -3.658e-6
-0.010, 9.113e-7, -3.636e-6
-0.015, 9.855e-7, -3.611e-6
-0.020, 1.065e-6, -3.584e-6
-0.025, 1.159e-6, -3.555e-6
-0.030, 1.262e-6, -3.524e-6
-0.035, 1.384e-6, -3.489e-6
-0.040, 1.506e-6, -3.452e-6
-0.045, 1.638e-6, -3.411e-6
-0.050, 1.752e-6, -3.367e-6
-0.055, 1.876e-6, -3.320e-6
-0.060, 1.973e-6, -3.271e-6
-0.065, 2.075e-6, -3.219e-6
-0.070, 2.173e-6, -3.165e-6
-0.075, 2.263e-6, -3.108e-6
-0.080, 2.325e-6, -3.050e-6
-0.085, 2.396e-6, -2.990e-6
-0.090, 2.454e-6, -2.929e-6
-0.095, 2.519e-6, -2.866e-6
-0.100, 2.573e-6, -2.801e-6
-0.105, 2.604e-6, -2.736e-6
-0.110, 2.630e-6, -2.670e-6
-0.115, 2.637e-6, -2.604e-6
-0.120, 2.661e-6, -2.538e-6
-0.125, 2.682e-6, -2.471e-6
-0.130, 2.717e-6, -2.403e-6
-0.135, 2.744e-6, -2.334e-6
-0.140, 2.782e-6, -2.265e-6
-0.145, 2.839e-6, -2.194e-6
-0.150, 2.908e-6, -2.121e-6
-0.155, 3.010e-6, -2.046e-6
-0.160, 3.114e-6, -1.968e-6
-0.165, 3.239e-6, -1.887e-6
-0.170, 3.396e-6, -1.802e-6
-0.175, 3.573e-6, -1.713e-6
-0.180, 3.753e-6, -1.619e-6
-0.185, 3.942e-6, -1.520e-6
-0.190, 4.115e-6, -1.418e-6
-0.195, 4.320e-6, -1.310e-6
-0.200, 4.501e-6, -1.197e-6
-0.205, 4.657e-6, -1.081e-6
-0.210, 4.828e-6, -9.599e-7
-0.215, 4.977e-6, -8.355e-7
-0.220, 5.107e-6, -7.078e-7
-0.225, 5.213e-6, -5.775e-7
-0.230, 5.306e-6, -4.449e-7
-0.235, 5.375e-6, -3.105e-7
-0.240, 5.408e-6, -1.753e-7
-0.245, 5.428e-6, -3.962e-8
-0.250, 5.437e-6, 9.632e-8
-0.255, 5.437e-6, 2.323e-7
-0.260, 5.428e-6, 3.680e-7
-0.265, 5.432e-6, 5.037e-7
-0.270, 5.428e-6, 6.394e-7
-0.275, 5.485e-6, 7.766e-7
-0.280, 1.856e-6, 8.230e-7

Segment 5:
-0.275, -7.942e-7, 8.031e-7
-0.270, -1.541e-6, 7.646e-7
-0.265, -2.004e-6, 7.145e-7
-0.260, -2.339e-6, 6.560e-7
-0.255, -2.567e-6, 5.918e-7
-0.250, -2.766e-6, 5.227e-7
-0.245, -2.918e-6, 4.497e-7
-0.240, -3.052e-6, 3.734e-7
-0.235, -3.189e-6, 2.937e-7
-0.230, -3.282e-6, 2.116e-7
-0.225, -3.325e-6, 1.285e-7
-0.220, -3.381e-6, 4.400e-8
-0.215, -3.409e-6, -4.123e-8
-0.210, -3.403e-6, -1.263e-7
-0.205, -3.393e-6, -2.111e-7
-0.200, -3.359e-6, -2.951e-7
-0.195, -3.331e-6, -3.784e-7
-0.190, -3.290e-6, -4.606e-7
-0.185, -3.222e-6, -5.412e-7
-0.180, -3.173e-6, -6.205e-7
-0.175, -3.073e-6, -6.973e-7
-0.170, -2.962e-6, -7.714e-7
-0.165, -2.834e-6, -8.422e-7
-0.160, -2.735e-6, -9.106e-7
-0.155, -2.633e-6, -9.764e-7
-0.150, -2.561e-6, -1.040e-6
-0.145, -2.479e-6, -1.102e-6
-0.140, -2.441e-6, -1.163e-6
-0.135, -2.415e-6, -1.224e-6
-0.130, -2.396e-6, -1.284e-6
-0.125, -2.373e-6, -1.343e-6
-0.120, -2.387e-6, -1.403e-6
-0.115, -2.392e-6, -1.463e-6
-0.110, -2.407e-6, -1.523e-6
-0.105, -2.424e-6, -1.583e-6
-0.100, -2.449e-6, -1.645e-6
-0.095, -2.469e-6, -1.706e-6
-0.090, -2.494e-6, -1.769e-6
-0.085, -2.513e-6, -1.831e-6
-0.080, -2.552e-6, -1.895e-6
-0.075, -2.594e-6, -1.960e-6
-0.070, -2.625e-6, -2.026e-6
-0.065, -2.645e-6, -2.092e-6
-0.060, -2.660e-6, -2.158e-6
-0.055, -2.656e-6, -2.225e-6
-0.050, -2.607e-6, -2.290e-6
-0.045, -2.505e-6, -2.353e-6
-0.040, -2.369e-6, -2.412e-6
-0.035, -2.193e-6, -2.467e-6
-0.030, -1.989e-6, -2.516e-6
-0.025, -1.793e-6, -2.561e-6
-0.020, -1.592e-6, -2.601e-6
-0.015, -1.421e-6, -2.636e-6
-0.010, -1.276e-6, -2.668e-6
-0.005, -1.147e-6, -2.697e-6
-0.000, -1.040e-6, -2.723e-6
0.005, -9.600e-7, -2.747e-6
0.010, -8.807e-7, -2.769e-6
0.015, -8.100e-7, -2.789e-6
0.020, -7.578e-7, -2.808e-6
0.025, -7.043e-7, -2.826e-6
0.030, -6.639e-7, -2.842e-6
0.035, -6.152e-7, -2.858e-6
0.040, -5.856e-7, -2.872e-6
0.045, -5.512e-7, -2.886e-6
0.050, -5.251e-7, -2.899e-6
0.055, -4.962e-7, -2.912e-6
0.060, -4.833e-7, -2.924e-6
0.065, -4.614e-7, -2.935e-6
0.070, -4.467e-7, -2.947e-6
0.075, -4.267e-7, -2.957e-6
0.080, -4.221e-7, -2.968e-6
0.085, -4.092e-7, -2.978e-6
0.090, -4.014e-7, -2.988e-6
0.095, -3.895e-7, -2.998e-6
0.100, -3.898e-7, -3.008e-6
0.105, -3.802e-7, -3.017e-6
0.110, -3.791e-7, -3.027e-6
0.115, -3.690e-7, -3.036e-6
0.120, -3.716e-7, -3.045e-6
0.125, -3.659e-7, -3.054e-6
0.130, -3.674e-7, -3.063e-6
0.135, -3.636e-7, -3.072e-6
0.140, -3.627e-7, -3.082e-6
0.145, -3.604e-7, -3.091e-6
0.150, -3.623e-7, -3.100e-6
0.155, -3.595e-7, -3.109e-6
0.160, -3.602e-7, -3.118e-6
0.165, -3.563e-7, -3.126e-6
0.170, -3.618e-7, -3.136e-6
0.175, -3.579e-7, -3.144e-6
0.180, -3.585e-7, -3.153e-6
0.185, -3.574e-7, -3.162e-6
0.190, -3.609e-7, -3.171e-6
0.195, -3.580e-7, -3.180e-6
0.200, -3.610e-7, -3.189e-6
0.205, -3.581e-7, -3.198e-6
0.210, -3.623e-7, -3.207e-6
0.215, -3.585e-7, -3.216e-6
0.220, -3.617e-7, -3.225e-6
0.225, -3.585e-7, -3.234e-6
0.230, -3.645e-7, -3.243e-6
0.235, -3.611e-7, -3.252e-6
0.240, -3.647e-7, -3.262e-6
0.245, -3.631e-7, -3.271e-6
0.250, -3.670e-7, -3.280e-6
0.255, -3.645e-7, -3.289e-6
0.260, -3.682e-7, -3.298e-6
0.265, -3.665e-7, -3.307e-6
0.270, -3.711e-7, -3.317e-6
0.275, -3.693e-7, -3.326e-6
0.280, -3.750e-7, -3.335e-6
0.285, -3.757e-7, -3.345e-6
0.290, -3.794e-7, -3.354e-6
0.295, -3.769e-7, -3.364e-6
0.300, -3.849e-7, -3.373e-6
0.305, -3.878e-7, -3.383e-6
0.310, -3.922e-7, -3.393e-6
0.315, -3.893e-7, -3.402e-6
0.320, -3.962e-7, -3.412e-6
0.325, -3.960e-7, -3.422e-6
0.330, -4.029e-7, -3.432e-6
0.335, -4.005e-7, -3.442e-6
0.340, -4.078e-7, -3.452e-6
0.345, -4.064e-7, -3.463e-6
0.350, -4.137e-7, -3.473e-6
0.355, -4.137e-7, -3.483e-6
0.360, -4.203e-7, -3.494e-6
0.365, -4.223e-7, -3.504e-6
0.370, -4.255e-7, -3.515e-6
0.375, -4.273e-7, -3.526e-6
0.380, -4.384e-7, -3.537e-6
0.385, -4.424e-7, -3.548e-6
0.390, -4.542e-7, -3.559e-6
0.395, -4.554e-7, -3.570e-6
0.400, -4.655e-7, -3.582e-6
0.405, -4.714e-7, -3.594e-6
0.410, -4.739e-7, -3.606e-6
0.415, -4.896e-7, -3.618e-6
0.420, -5.092e-7, -3.631e-6
0.425, -5.153e-7, -3.644e-6
0.430, -5.292e-7, -3.657e-6
0.435, -5.408e-7, -3.670e-6
0.440, -5.499e-7, -3.684e-6
0.445, -5.691e-7, -3.698e-6
0.450, -5.874e-7, -3.713e-6
0.455, -5.984e-7, -3.728e-6
0.460, -6.214e-7, -3.743e-6
0.465, -6.436e-7, -3.760e-6
0.470, -6.707e-7, -3.776e-6
0.475, -6.916e-7, -3.794e-6
0.480, -7.280e-7, -3.812e-6
0.485, -7.631e-7, -3.831e-6
0.490, -8.029e-7, -3.851e-6
0.495, -8.414e-7, -3.872e-6
0.500, -8.956e-7, -3.894e-6
0.505, -9.530e-7, -3.918e-6
0.510, -1.016e-6, -3.944e-6
0.515, -1.074e-6, -3.970e-6
0.520, -1.147e-6, -3.999e-6
0.525, -1.216e-6, -4.030e-6
0.530, -1.288e-6, -4.062e-6
0.535, -1.360e-6, -4.096e-6
0.540, -1.431e-6, -4.132e-6
0.545, -1.501e-6, -4.169e-6
0.550, -1.566e-6, -4.208e-6
0.555, -1.620e-6, -4.249e-6
0.560, -1.684e-6, -4.291e-6
0.565, -1.745e-6, -4.334e-6
0.570, -1.807e-6, -4.380e-6
0.575, -1.853e-6, -4.426e-6
0.580, -1.908e-6, -4.474e-6
0.585, -1.961e-6, -4.523e-6
0.590, -2.015e-6, -4.573e-6
0.595, -2.062e-6, -4.625e-6
0.600, -2.105e-6, -4.677e-6
0.605, -2.164e-6, -4.731e-6
0.610, -2.210e-6, -4.787e-6
0.615, -2.248e-6, -4.843e-6
0.620, -2.291e-6, -4.900e-6
0.625, -2.326e-6, -4.958e-6
0.630, -2.366e-6, -5.017e-6
0.635, -2.395e-6, -5.077e-6
0.640, -2.431e-6, -5.138e-6
0.645, -2.456e-6, -5.199e-6
0.650, -2.484e-6, -5.261e-6
0.655, -2.498e-6, -5.324e-6
0.660, -2.518e-6, -5.387e-6
0.665, -2.545e-6, -5.450e-6
0.670, -2.564e-6, -5.515e-6
0.675, -2.571e-6, -5.579e-6
0.680, -2.590e-6, -5.644e-6
0.685, -2.603e-6, -5.709e-6
0.690, -2.627e-6, -5.774e-6
0.695, -2.630e-6, -5.840e-6
0.700, -2.643e-6, -5.906e-6
0.705, -2.653e-6, -5.973e-6
0.710, -2.668e-6, -6.039e-6
0.715, -2.675e-6, -6.106e-6
0.720, -2.685e-6, -6.173e-6
0.725, -2.697e-6, -6.241e-6
0.730, -2.708e-6, -6.308e-6
0.735, -2.712e-6, -6.376e-6
0.740, -2.729e-6, -6.444e-6
0.745, -2.737e-6, -6.513e-6
0.750, -2.743e-6, -6.581e-6
0.755, -2.744e-6, -6.650e-6
0.760, -2.752e-6, -6.719e-6
0.765, -2.756e-6, -6.788e-6
0.770, -2.766e-6, -6.857e-6
0.775, -2.762e-6, -6.926e-6
0.780, -2.770e-6, -6.995e-6
0.785, -2.777e-6, -7.065e-6
0.790, -2.784e-6, -7.134e-6
0.795, -2.787e-6, -7.204e-6
0.800, -2.792e-6, -7.274e-6
0.805, -2.795e-6, -7.343e-6
0.810, -2.805e-6, -7.414e-6
0.815, -2.814e-6, -7.484e-6
0.820, -2.816e-6, -7.554e-6
0.825, -2.828e-6, -7.625e-6
0.830, -2.834e-6, -7.696e-6
0.835, -2.846e-6, -7.767e-6
0.840, -2.858e-6, -7.839e-6
0.845, -2.870e-6, -7.910e-6
0.850, -2.890e-6, -7.983e-6
0.855, -2.893e-6, -8.055e-6
0.860, -2.904e-6, -8.127e-6
0.865, -2.925e-6, -8.201e-6
0.870, -2.936e-6, -8.274e-6
0.875, -2.949e-6, -8.348e-6
0.880, -2.963e-6, -8.422e-6
0.885, -2.981e-6, -8.496e-6
0.890, -3.002e-6, -8.571e-6
0.895, -3.012e-6, -8.647e-6
0.900, -3.034e-6, -8.723e-6
0.905, -3.049e-6, -8.799e-6
0.910, -3.069e-6, -8.875e-6
0.915, -3.082e-6, -8.953e-6
0.920, -3.103e-6, -9.030e-6
0.925, -3.119e-6, -9.108e-6
0.930, -3.136e-6, -9.186e-6
0.935, -3.147e-6, -9.265e-6
0.940, -3.162e-6, -9.344e-6
0.945, -3.180e-6, -9.424e-6
0.950, -3.200e-6, -9.504e-6
0.955, -3.214e-6, -9.584e-6
0.960, -3.230e-6, -9.665e-6
0.965, -3.240e-6, -9.746e-6
0.970, -3.260e-6, -9.827e-6
0.975, -3.262e-6, -9.909e-6
0.980, -3.277e-6, -9.991e-6
0.985, -3.300e-6, -1.007e-5
0.990, -3.310e-6, -1.016e-5
0.995, -3.318e-6, -1.024e-5
1.000, -3.336e-6, -1.032e-5
1.005, -3.345e-6, -1.041e-5
1.010, -3.359e-6, -1.049e-5
1.015, -3.363e-6, -1.057e-5
1.020, -3.380e-6, -1.066e-5
1.025, -3.390e-6, -1.074e-5
1.030, -3.403e-6, -1.083e-5
1.035, -3.405e-6, -1.091e-5
1.040, -3.416e-6, -1.100e-5
1.045, -3.425e-6, -1.108e-5
1.050, -3.443e-6, -1.117e-5
1.055, -3.446e-6, -1.126e-5
1.060, -3.455e-6, -1.134e-5
1.065, -3.464e-6, -1.143e-5
1.070, -3.476e-6, -1.152e-5
1.075, -3.481e-6, -1.160e-5
1.080, -3.490e-6, -1.169e-5
1.085, -3.499e-6, -1.178e-5
1.090, -3.509e-6, -1.187e-5
1.095, -3.517e-6, -1.195e-5
1.100, -3.532e-6, -1.204e-5
1.105, -3.540e-6, -1.213e-5
1.110, -3.552e-6, -1.222e-5
1.115, -3.559e-6, -1.231e-5
1.120, -3.578e-6, -1.240e-5
1.125, -3.592e-6, -1.249e-5
1.130, -3.602e-6, -1.258e-5
1.135, -3.624e-6, -1.267e-5
1.140, -3.639e-6, -1.276e-5
1.145, -3.656e-6, -1.285e-5
1.150, -3.105e-6, -1.293e-5

Segment 6:
1.145, -2.470e-6, -1.299e-5
1.140, -2.040e-6, -1.304e-5
1.135, -1.705e-6, -1.308e-5
1.130, -1.444e-6, -1.312e-5
1.125, -1.233e-6, -1.315e-5
1.120, -1.063e-6, -1.318e-5
1.115, -9.206e-7, -1.320e-5
1.110, -8.021e-7, -1.322e-5
1.105, -6.972e-7, -1.324e-5
1.100, -6.127e-7, -1.325e-5
1.095, -5.371e-7, -1.327e-5
1.090, -4.685e-7, -1.328e-5
1.085, -4.103e-7, -1.329e-5
1.080, -3.607e-7, -1.330e-5
1.075, -3.185e-7, -1.331e-5
1.070, -2.820e-7, -1.331e-5
1.065, -2.372e-7, -1.332e-5
1.060, -2.075e-7, -1.332e-5
1.055, -1.761e-7, -1.333e-5
1.050, -1.588e-7, -1.333e-5
1.045, -1.243e-7, -1.334e-5
1.040, -1.117e-7, -1.334e-5
1.035, -7.756e-8, -1.334e-5
1.030, -5.895e-8, -1.334e-5
1.025, -3.307e-8, -1.334e-5
1.020, -1.932e-8, -1.334e-5
1.015, 3.145e-10, -1.334e-5
1.010, 1.153e-8, -1.334e-5
1.005, 2.757e-8, -1.334e-5
1.000, 4.123e-8, -1.334e-5
0.995, 5.514e-8, -1.334e-5
0.990, 6.179e-8, -1.334e-5
0.985, 7.695e-8, -1.334e-5
0.980, 8.815e-8, -1.333e-5
0.975, 1.022e-7, -1.333e-5
0.970, 1.078e-7, -1.333e-5
0.965, 1.218e-7, -1.333e-5
0.960, 1.277e-7, -1.332e-5
0.955, 1.395e-7, -1.332e-5
0.950, 1.491e-7, -1.331e-5
0.945, 1.629e-7, -1.331e-5
0.940, 1.658e-7, -1.331e-5
0.935, 1.746e-7, -1.330e-5
0.930, 1.824e-7, -1.330e-5
0.925, 1.968e-7, -1.329e-5
0.920, 2.010e-7, -1.329e-5
0.915, 2.111e-7, -1.328e-5
0.910, 2.138e-7, -1.328e-5
0.905, 2.280e-7, -1.327e-5
0.900, 2.374e-7, -1.327e-5
0.895, 2.424e-7, -1.326e-5
0.890, 2.509e-7, -1.325e-5
0.885, 2.638e-7, -1.325e-5
0.880, 2.654e-7, -1.324e-5
0.875, 2.763e-7, -1.323e-5
