Nov. 18, 2020   13:49:08
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\empty05.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.5
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.400V
ip = 6.567e-6A
Ah = 1.243e-6C

Segment 3:

Segment 4:
Ep = 0.400V
ip = 6.978e-6A
Ah = 1.355e-6C

Ep = -0.250V
ip = 5.177e-6A
Ah = 6.080e-7C

Segment 5:

Segment 6:
Ep = 0.400V
ip = 7.234e-6A
Ah = 1.408e-6C

Ep = -0.240V
ip = 6.005e-6A
Ah = 6.497e-7C

Segment 7:

Segment 8:
Ep = 0.400V
ip = 7.437e-6A
Ah = 1.457e-6C

Ep = -0.240V
ip = 6.250e-6A
Ah = 6.925e-7C

Segment 9:

Segment 10:
Ep = 0.400V
ip = 7.666e-6A
Ah = 1.492e-6C

Ep = -0.240V
ip = 5.954e-6A
Ah = 6.454e-7C

Potential/V, Current/A, Charge/C
0.950, -7.227e-6, -5.228e-6
0.955, -7.342e-6, -5.301e-6
0.960, -7.291e-6, -5.374e-6
0.965, -7.408e-6, -5.448e-6
0.970, -7.378e-6, -5.522e-6
0.975, -7.480e-6, -5.597e-6
0.980, -7.440e-6, -5.671e-6
0.985, -7.544e-6, -5.746e-6
0.990, -7.512e-6, -5.822e-6
0.995, -7.625e-6, -5.898e-6
1.000, -7.581e-6, -5.974e-6
1.005, -7.687e-6, -6.051e-6
1.010, -7.653e-6, -6.127e-6
1.015, -7.759e-6, -6.205e-6
1.020, -7.716e-6, -6.282e-6
1.025, -7.827e-6, -6.360e-6
1.030, -7.779e-6, -6.438e-6
1.035, -7.879e-6, -6.517e-6
1.040, -7.841e-6, -6.595e-6
1.045, -7.936e-6, -6.674e-6
1.050, -7.907e-6, -6.754e-6
1.055, -8.020e-6, -6.834e-6
1.060, -7.969e-6, -6.913e-6
1.065, -8.072e-6, -6.994e-6
1.070, -8.030e-6, -7.074e-6
1.075, -8.126e-6, -7.156e-6
1.080, -8.078e-6, -7.236e-6
1.085, -8.176e-6, -7.318e-6
1.090, -8.142e-6, -7.400e-6
1.095, -8.227e-6, -7.482e-6
1.100, -8.197e-6, -7.564e-6
1.105, -8.286e-6, -7.647e-6
1.110, -8.255e-6, -7.729e-6
1.115, -8.325e-6, -7.813e-6
1.120, -8.304e-6, -7.896e-6
1.125, -8.409e-6, -7.980e-6
1.130, -8.367e-6, -8.063e-6
1.135, -8.465e-6, -8.148e-6
1.140, -8.431e-6, -8.232e-6
1.145, -8.530e-6, -8.318e-6
1.150, -7.568e-6, -8.393e-6

Segment 4:
1.145, -5.948e-6, -8.453e-6
1.140, -4.856e-6, -8.501e-6
1.135, -4.114e-6, -8.542e-6
1.130, -3.431e-6, -8.577e-6
1.125, -2.981e-6, -8.607e-6
1.120, -2.513e-6, -8.632e-6
1.115, -2.228e-6, -8.654e-6
1.110, -1.882e-6, -8.673e-6
1.105, -1.677e-6, -8.690e-6
1.100, -1.404e-6, -8.704e-6
1.095, -1.274e-6, -8.716e-6
1.090, -1.064e-6, -8.727e-6
1.085, -9.731e-7, -8.737e-6
1.080, -7.979e-7, -8.745e-6
1.075, -7.440e-7, -8.752e-6
1.070, -5.834e-7, -8.758e-6
1.065, -5.524e-7, -8.764e-6
1.060, -4.234e-7, -8.768e-6
1.055, -4.037e-7, -8.772e-6
1.050, -2.797e-7, -8.775e-6
1.045, -2.763e-7, -8.777e-6
1.040, -1.628e-7, -8.779e-6
1.035, -1.735e-7, -8.781e-6
1.030, -6.730e-8, -8.781e-6
1.025, -8.234e-8, -8.782e-6
1.020, 2.302e-8, -8.782e-6
1.015, 3.780e-9, -8.782e-6
1.010, 1.002e-7, -8.781e-6
1.005, 7.345e-8, -8.780e-6
1.000, 1.702e-7, -8.778e-6
0.995, 1.404e-7, -8.777e-6
0.990, 2.288e-7, -8.775e-6
0.985, 1.913e-7, -8.773e-6
0.980, 2.877e-7, -8.770e-6
0.975, 2.522e-7, -8.767e-6
0.970, 3.279e-7, -8.764e-6
0.965, 2.945e-7, -8.761e-6
0.960, 3.734e-7, -8.758e-6
0.955, 3.378e-7, -8.754e-6
0.950, 4.143e-7, -8.750e-6
0.945, 3.830e-7, -8.746e-6
0.940, 4.572e-7, -8.742e-6
0.935, 4.184e-7, -8.737e-6
0.930, 4.941e-7, -8.732e-6
0.925, 4.559e-7, -8.728e-6
0.920, 5.338e-7, -8.723e-6
0.915, 4.932e-7, -8.718e-6
0.910, 5.747e-7, -8.712e-6
0.905, 5.334e-7, -8.707e-6
0.900, 6.161e-7, -8.700e-6
0.895, 5.757e-7, -8.695e-6
0.890, 6.605e-7, -8.688e-6
0.885, 6.016e-7, -8.682e-6
0.880, 6.876e-7, -8.675e-6
0.875, 6.542e-7, -8.669e-6
0.870, 7.256e-7, -8.661e-6
0.865, 6.838e-7, -8.655e-6
0.860, 7.678e-7, -8.647e-6
0.855, 7.255e-7, -8.640e-6
0.850, 8.068e-7, -8.632e-6
0.845, 7.717e-7, -8.624e-6
0.840, 8.482e-7, -8.615e-6
0.835, 8.069e-7, -8.607e-6
0.830, 8.858e-7, -8.598e-6
0.825, 8.530e-7, -8.590e-6
0.820, 9.216e-7, -8.581e-6
0.815, 8.928e-7, -8.572e-6
0.810, 9.821e-7, -8.562e-6
0.805, 9.400e-7, -8.552e-6
0.800, 1.050e-6, -8.542e-6
0.795, 9.998e-7, -8.532e-6
0.790, 1.084e-6, -8.521e-6
0.785, 1.067e-6, -8.511e-6
0.780, 1.138e-6, -8.499e-6
0.775, 1.107e-6, -8.488e-6
0.770, 1.201e-6, -8.476e-6
0.765, 1.166e-6, -8.464e-6
0.760, 1.262e-6, -8.452e-6
0.755, 1.229e-6, -8.439e-6
0.750, 1.328e-6, -8.426e-6
0.745, 1.296e-6, -8.413e-6
0.740, 1.412e-6, -8.399e-6
0.735, 1.370e-6, -8.385e-6
0.730, 1.488e-6, -8.371e-6
0.725, 1.468e-6, -8.356e-6
0.720, 1.576e-6, -8.340e-6
0.715, 1.555e-6, -8.325e-6
0.710, 1.665e-6, -8.308e-6
0.705, 1.644e-6, -8.291e-6
0.700, 1.760e-6, -8.274e-6
0.695, 1.738e-6, -8.256e-6
0.690, 1.860e-6, -8.238e-6
0.685, 1.850e-6, -8.219e-6
0.680, 1.966e-6, -8.200e-6
0.675, 1.956e-6, -8.180e-6
0.670, 2.082e-6, -8.159e-6
0.665, 2.078e-6, -8.139e-6
0.660, 2.215e-6, -8.116e-6
0.655, 2.214e-6, -8.094e-6
0.650, 2.354e-6, -8.071e-6
0.645, 2.357e-6, -8.047e-6
0.640, 2.506e-6, -8.022e-6
0.635, 2.520e-6, -7.997e-6
0.630, 2.672e-6, -7.970e-6
0.625, 2.694e-6, -7.943e-6
0.620, 2.859e-6, -7.915e-6
0.615, 2.889e-6, -7.886e-6
0.610, 3.070e-6, -7.855e-6
0.605, 3.105e-6, -7.824e-6
0.600, 3.287e-6, -7.791e-6
0.595, 3.345e-6, -7.758e-6
0.590, 3.541e-6, -7.722e-6
0.585, 3.599e-6, -7.686e-6
0.580, 3.818e-6, -7.648e-6
0.575, 3.886e-6, -7.609e-6
0.570, 4.124e-6, -7.568e-6
0.565, 4.210e-6, -7.526e-6
0.560, 4.451e-6, -7.481e-6
0.555, 4.575e-6, -7.436e-6
0.550, 4.844e-6, -7.387e-6
0.545, 4.976e-6, -7.337e-6
0.540, 5.265e-6, -7.285e-6
0.535, 5.417e-6, -7.231e-6
0.530, 5.731e-6, -7.173e-6
0.525, 5.900e-6, -7.114e-6
0.520, 6.244e-6, -7.052e-6
0.515, 6.448e-6, -6.987e-6
0.510, 6.813e-6, -6.919e-6
0.505, 7.038e-6, -6.849e-6
0.500, 7.417e-6, -6.775e-6
0.495, 7.675e-6, -6.698e-6
0.490, 8.094e-6, -6.617e-6
0.485, 8.369e-6, -6.533e-6
0.480, 8.799e-6, -6.445e-6
0.475, 9.082e-6, -6.355e-6
0.470, 9.529e-6, -6.259e-6
0.465, 9.818e-6, -6.161e-6
0.460, 1.025e-5, -6.059e-6
0.455, 1.054e-5, -5.953e-6
0.450, 1.099e-5, -5.843e-6
0.445, 1.126e-5, -5.731e-6
0.440, 1.166e-5, -5.614e-6
0.435, 1.189e-5, -5.495e-6
0.430, 1.224e-5, -5.373e-6
0.425, 1.242e-5, -5.249e-6
0.420, 1.269e-5, -5.122e-6
0.415, 1.278e-5, -4.994e-6
0.410, 1.293e-5, -4.865e-6
0.405, 1.290e-5, -4.736e-6
0.400, 1.300e-5, -4.606e-6
0.395, 1.287e-5, -4.477e-6
0.390, 1.284e-5, -4.348e-6
0.385, 1.263e-5, -4.222e-6
0.380, 1.249e-5, -4.097e-6
0.375, 1.216e-5, -3.976e-6
0.370, 1.193e-5, -3.856e-6
0.365, 1.154e-5, -3.741e-6
0.360, 1.124e-5, -3.629e-6
0.355, 1.077e-5, -3.521e-6
0.350, 1.043e-5, -3.417e-6
0.345, 9.944e-6, -3.317e-6
0.340, 9.583e-6, -3.221e-6
0.335, 9.098e-6, -3.130e-6
0.330, 8.741e-6, -3.043e-6
0.325, 8.270e-6, -2.960e-6
0.320, 7.924e-6, -2.881e-6
0.315, 7.459e-6, -2.806e-6
0.310, 7.143e-6, -2.735e-6
0.305, 6.737e-6, -2.668e-6
0.300, 6.452e-6, -2.603e-6
0.295, 6.064e-6, -2.542e-6
0.290, 5.812e-6, -2.484e-6
0.285, 5.474e-6, -2.430e-6
0.280, 5.254e-6, -2.377e-6
0.275, 4.953e-6, -2.328e-6
0.270, 4.765e-6, -2.280e-6
0.265, 4.480e-6, -2.235e-6
0.260, 4.316e-6, -2.192e-6
0.255, 4.071e-6, -2.151e-6
0.250, 3.938e-6, -2.112e-6
0.245, 3.719e-6, -2.075e-6
0.240, 3.607e-6, -2.039e-6
0.235, 3.413e-6, -2.004e-6
0.230, 3.320e-6, -1.971e-6
0.225, 3.139e-6, -1.940e-6
0.220, 3.054e-6, -1.909e-6
0.215, 2.889e-6, -1.880e-6
0.210, 2.820e-6, -1.852e-6
0.205, 2.666e-6, -1.826e-6
0.200, 2.617e-6, -1.799e-6
0.195, 2.467e-6, -1.775e-6
0.190, 2.419e-6, -1.751e-6
0.185, 2.281e-6, -1.728e-6
0.180, 2.252e-6, -1.705e-6
0.175, 2.126e-6, -1.684e-6
0.170, 2.093e-6, -1.663e-6
0.165, 1.977e-6, -1.643e-6
0.160, 1.955e-6, -1.624e-6
0.155, 1.845e-6, -1.605e-6
0.150, 1.837e-6, -1.587e-6
0.145, 1.734e-6, -1.570e-6
0.140, 1.725e-6, -1.552e-6
0.135, 1.637e-6, -1.536e-6
0.130, 1.637e-6, -1.520e-6
0.125, 1.547e-6, -1.504e-6
0.120, 1.552e-6, -1.489e-6
0.115, 1.464e-6, -1.474e-6
0.110, 1.485e-6, -1.459e-6
0.105, 1.392e-6, -1.445e-6
0.100, 1.425e-6, -1.431e-6
0.095, 1.338e-6, -1.418e-6
0.090, 1.363e-6, -1.404e-6
0.085, 1.303e-6, -1.391e-6
0.080, 1.335e-6, -1.378e-6
0.075, 1.275e-6, -1.365e-6
0.070, 1.321e-6, -1.352e-6
0.065, 1.267e-6, -1.339e-6
0.060, 1.323e-6, -1.326e-6
0.055, 1.274e-6, -1.313e-6
0.050, 1.352e-6, -1.299e-6
0.045, 1.311e-6, -1.286e-6
0.040, 1.407e-6, -1.272e-6
0.035, 1.367e-6, -1.259e-6
0.030, 1.493e-6, -1.244e-6
0.025, 1.471e-6, -1.229e-6
0.020, 1.612e-6, -1.213e-6
0.015, 1.584e-6, -1.197e-6
0.010, 1.764e-6, -1.179e-6
0.005, 1.758e-6, -1.162e-6
0.000, 1.959e-6, -1.142e-6
-0.005, 1.986e-6, -1.122e-6
-0.010, 2.260e-6, -1.100e-6
-0.015, 2.303e-6, -1.077e-6
-0.020, 2.664e-6, -1.050e-6
-0.025, 2.734e-6, -1.023e-6
-0.030, 3.176e-6, -9.909e-7
-0.035, 3.273e-6, -9.582e-7
-0.040, 3.785e-6, -9.203e-7
-0.045, 3.879e-6, -8.815e-7
-0.050, 4.420e-6, -8.373e-7
-0.055, 4.456e-6, -7.928e-7
-0.060, 5.019e-6, -7.426e-7
-0.065, 4.962e-6, -6.930e-7
-0.070, 5.468e-6, -6.383e-7
-0.075, 5.353e-6, -5.847e-7
-0.080, 5.789e-6, -5.269e-7
-0.085, 5.615e-6, -4.707e-7
-0.090, 6.016e-6, -4.105e-7
-0.095, 5.798e-6, -3.526e-7
-0.100, 6.204e-6, -2.905e-7
-0.105, 5.939e-6, -2.311e-7
-0.110, 6.306e-6, -1.681e-7
-0.115, 5.992e-6, -1.082e-7
-0.120, 6.376e-6, -4.439e-8
-0.125, 6.043e-6, 1.604e-8
-0.130, 6.442e-6, 8.046e-8
-0.135, 6.144e-6, 1.419e-7
-0.140, 6.544e-6, 2.073e-7
-0.145, 6.303e-6, 2.704e-7
-0.150, 6.785e-6, 3.382e-7
-0.155, 6.601e-6, 4.042e-7
-0.160, 7.180e-6, 4.760e-7
-0.165, 7.093e-6, 5.470e-7
-0.170, 7.794e-6, 6.249e-7
-0.175, 7.796e-6, 7.029e-7
-0.180, 8.583e-6, 7.887e-7
-0.185, 8.615e-6, 8.749e-7
-0.190, 9.418e-6, 9.690e-7
-0.195, 9.461e-6, 1.064e-6
-0.200, 1.030e-5, 1.167e-6
-0.205, 1.027e-5, 1.269e-6
-0.210, 1.107e-5, 1.380e-6
-0.215, 1.097e-5, 1.490e-6
-0.220, 1.169e-5, 1.607e-6
-0.225, 1.151e-5, 1.722e-6
-0.230, 1.216e-5, 1.843e-6
-0.235, 1.185e-5, 1.962e-6
-0.240, 1.235e-5, 2.085e-6
-0.245, 1.199e-5, 2.205e-6
-0.250, 1.242e-5, 2.330e-6
-0.255, 1.196e-5, 2.449e-6
-0.260, 1.238e-5, 2.573e-6
-0.265, 1.195e-5, 2.692e-6
-0.270, 1.233e-5, 2.816e-6
-0.275, 1.193e-5, 2.935e-6
-0.280, 8.147e-6, 3.017e-6

Segment 5:
-0.275, -8.445e-7, 3.008e-6
-0.270, -2.758e-6, 2.981e-6
-0.265, -4.447e-6, 2.936e-6
-0.260, -4.955e-6, 2.887e-6
-0.255, -6.012e-6, 2.826e-6
-0.250, -6.149e-6, 2.765e-6
-0.245, -7.031e-6, 2.695e-6
-0.240, -6.981e-6, 2.625e-6
-0.235, -7.728e-6, 2.547e-6
-0.230, -7.587e-6, 2.472e-6
-0.225, -8.257e-6, 2.389e-6
-0.220, -7.957e-6, 2.309e-6
-0.215, -8.489e-6, 2.225e-6
-0.210, -8.118e-6, 2.143e-6
-0.205, -8.589e-6, 2.058e-6
-0.200, -8.081e-6, 1.977e-6
-0.195, -8.432e-6, 1.892e-6
-0.190, -7.893e-6, 1.813e-6
-0.185, -8.249e-6, 1.731e-6
-0.180, -7.656e-6, 1.654e-6
-0.175, -7.831e-6, 1.576e-6
-0.170, -7.140e-6, 1.505e-6
-0.165, -7.227e-6, 1.432e-6
-0.160, -6.532e-6, 1.367e-6
-0.155, -6.621e-6, 1.301e-6
-0.150, -5.996e-6, 1.241e-6
-0.145, -6.191e-6, 1.179e-6
-0.140, -5.653e-6, 1.122e-6
-0.135, -5.927e-6, 1.063e-6
-0.130, -5.507e-6, 1.008e-6
-0.125, -5.810e-6, 9.501e-7
-0.120, -5.456e-6, 8.955e-7
-0.115, -5.813e-6, 8.374e-7
-0.110, -5.506e-6, 7.823e-7
-0.105, -5.895e-6, 7.234e-7
-0.100, -5.618e-6, 6.672e-7
-0.095, -6.023e-6, 6.069e-7
-0.090, -5.738e-6, 5.496e-7
-0.085, -6.198e-6, 4.876e-7
-0.080, -5.939e-6, 4.282e-7
-0.075, -6.439e-6, 3.638e-7
-0.070, -6.150e-6, 3.023e-7
-0.065, -6.611e-6, 2.362e-7
-0.060, -6.308e-6, 1.731e-7
-0.055, -6.705e-6, 1.061e-7
-0.050, -6.239e-6, 4.367e-8
-0.045, -6.465e-6, -2.099e-8
-0.040, -5.803e-6, -7.901e-8
-0.035, -5.735e-6, -1.364e-7
-0.030, -4.938e-6, -1.857e-7
-0.025, -4.715e-6, -2.329e-7
-0.020, -3.954e-6, -2.724e-7
-0.015, -3.732e-6, -3.097e-7
-0.010, -3.137e-6, -3.411e-7
-0.005, -2.996e-6, -3.711e-7
-0.000, -2.520e-6, -3.963e-7
0.005, -2.468e-6, -4.210e-7
0.010, -2.109e-6, -4.421e-7
0.015, -2.078e-6, -4.628e-7
0.020, -1.808e-6, -4.809e-7
0.025, -1.798e-6, -4.989e-7
0.030, -1.556e-6, -5.145e-7
0.035, -1.551e-6, -5.300e-7
0.040, -1.364e-6, -5.436e-7
0.045, -1.367e-6, -5.573e-7
0.050, -1.212e-6, -5.694e-7
0.055, -1.223e-6, -5.816e-7
0.060, -1.103e-6, -5.927e-7
0.065, -1.115e-6, -6.038e-7
0.070, -1.009e-6, -6.139e-7
0.075, -1.030e-6, -6.242e-7
0.080, -9.313e-7, -6.335e-7
0.085, -9.627e-7, -6.431e-7
0.090, -8.812e-7, -6.519e-7
0.095, -9.109e-7, -6.610e-7
0.100, -8.447e-7, -6.695e-7
0.105, -8.798e-7, -6.783e-7
0.110, -8.249e-7, -6.865e-7
0.115, -8.576e-7, -6.951e-7
0.120, -8.027e-7, -7.031e-7
0.125, -8.408e-7, -7.115e-7
0.130, -7.889e-7, -7.194e-7
0.135, -8.314e-7, -7.278e-7
0.140, -7.811e-7, -7.356e-7
0.145, -8.254e-7, -7.438e-7
0.150, -7.774e-7, -7.516e-7
0.155, -8.231e-7, -7.598e-7
0.160, -7.714e-7, -7.675e-7
0.165, -8.179e-7, -7.757e-7
0.170, -7.694e-7, -7.834e-7
0.175, -8.154e-7, -7.916e-7
0.180, -7.697e-7, -7.993e-7
0.185, -8.146e-7, -8.074e-7
0.190, -7.659e-7, -8.151e-7
0.195, -8.149e-7, -8.232e-7
0.200, -7.665e-7, -8.309e-7
0.205, -8.191e-7, -8.391e-7
0.210, -7.660e-7, -8.467e-7
0.215, -8.154e-7, -8.549e-7
0.220, -7.696e-7, -8.626e-7
0.225, -8.174e-7, -8.708e-7
0.230, -7.739e-7, -8.785e-7
0.235, -8.208e-7, -8.867e-7
0.240, -7.722e-7, -8.944e-7
0.245, -8.202e-7, -9.026e-7
0.250, -7.769e-7, -9.104e-7
0.255, -8.224e-7, -9.186e-7
0.260, -7.788e-7, -9.264e-7
0.265, -8.242e-7, -9.346e-7
0.270, -7.807e-7, -9.425e-7
0.275, -8.288e-7, -9.507e-7
0.280, -7.855e-7, -9.586e-7
0.285, -8.332e-7, -9.669e-7
0.290, -7.882e-7, -9.748e-7
0.295, -8.309e-7, -9.831e-7
0.300, -7.914e-7, -9.910e-7
0.305, -8.383e-7, -9.994e-7
0.310, -7.985e-7, -1.007e-6
0.315, -8.421e-7, -1.016e-6
0.320, -8.063e-7, -1.024e-6
0.325, -8.568e-7, -1.032e-6
0.330, -8.218e-7, -1.041e-6
0.335, -8.715e-7, -1.049e-6
0.340, -8.321e-7, -1.058e-6
0.345, -8.803e-7, -1.067e-6
0.350, -8.422e-7, -1.075e-6
0.355, -8.931e-7, -1.084e-6
0.360, -8.583e-7, -1.092e-6
0.365, -9.187e-7, -1.102e-6
0.370, -8.808e-7, -1.110e-6
0.375, -9.400e-7, -1.120e-6
0.380, -9.000e-7, -1.129e-6
0.385, -9.758e-7, -1.139e-6
0.390, -9.361e-7, -1.148e-6
0.395, -1.007e-6, -1.158e-6
0.400, -9.788e-7, -1.168e-6
0.405, -1.045e-6, -1.178e-6
0.410, -1.003e-6, -1.188e-6
0.415, -1.100e-6, -1.199e-6
0.420, -1.067e-6, -1.210e-6
0.425, -1.155e-6, -1.222e-6
0.430, -1.126e-6, -1.233e-6
0.435, -1.223e-6, -1.245e-6
0.440, -1.191e-6, -1.257e-6
0.445, -1.291e-6, -1.270e-6
0.450, -1.268e-6, -1.283e-6
0.455, -1.379e-6, -1.296e-6
0.460, -1.354e-6, -1.310e-6
0.465, -1.483e-6, -1.325e-6
0.470, -1.467e-6, -1.339e-6
0.475, -1.604e-6, -1.355e-6
0.480, -1.599e-6, -1.371e-6
0.485, -1.781e-6, -1.389e-6
0.490, -1.785e-6, -1.407e-6
0.495, -1.975e-6, -1.427e-6
0.500, -2.001e-6, -1.447e-6
0.505, -2.230e-6, -1.469e-6
0.510, -2.283e-6, -1.492e-6
0.515, -2.537e-6, -1.517e-6
0.520, -2.613e-6, -1.543e-6
0.525, -2.900e-6, -1.572e-6
0.530, -2.994e-6, -1.602e-6
0.535, -3.301e-6, -1.635e-6
0.540, -3.389e-6, -1.669e-6
0.545, -3.696e-6, -1.706e-6
0.550, -3.757e-6, -1.744e-6
0.555, -4.051e-6, -1.784e-6
0.560, -4.087e-6, -1.825e-6
0.565, -4.363e-6, -1.869e-6
0.570, -4.376e-6, -1.913e-6
0.575, -4.646e-6, -1.959e-6
0.580, -4.649e-6, -2.005e-6
0.585, -4.925e-6, -2.055e-6
0.590, -4.925e-6, -2.104e-6
0.595, -5.171e-6, -2.156e-6
0.600, -5.156e-6, -2.207e-6
0.605, -5.420e-6, -2.261e-6
0.610, -5.403e-6, -2.315e-6
0.615, -5.648e-6, -2.372e-6
0.620, -5.605e-6, -2.428e-6
0.625, -5.843e-6, -2.486e-6
0.630, -5.799e-6, -2.544e-6
0.635, -6.009e-6, -2.605e-6
0.640, -5.949e-6, -2.664e-6
0.645, -6.151e-6, -2.726e-6
0.650, -6.064e-6, -2.786e-6
0.655, -6.241e-6, -2.849e-6
0.660, -6.159e-6, -2.910e-6
0.665, -6.319e-6, -2.973e-6
0.670, -6.220e-6, -3.036e-6
0.675, -6.386e-6, -3.099e-6
0.680, -6.275e-6, -3.162e-6
0.685, -6.446e-6, -3.227e-6
0.690, -6.319e-6, -3.290e-6
0.695, -6.473e-6, -3.355e-6
0.700, -6.352e-6, -3.418e-6
0.705, -6.502e-6, -3.483e-6
0.710, -6.369e-6, -3.547e-6
0.715, -6.532e-6, -3.612e-6
0.720, -6.409e-6, -3.676e-6
0.725, -6.548e-6, -3.742e-6
0.730, -6.428e-6, -3.806e-6
0.735, -6.563e-6, -3.872e-6
0.740, -6.451e-6, -3.936e-6
0.745, -6.586e-6, -4.002e-6
0.750, -6.463e-6, -4.067e-6
0.755, -6.578e-6, -4.132e-6
0.760, -6.466e-6, -4.197e-6
0.765, -6.576e-6, -4.263e-6
0.770, -6.457e-6, -4.327e-6
0.775, -6.561e-6, -4.393e-6
0.780, -6.441e-6, -4.457e-6
0.785, -6.549e-6, -4.523e-6
0.790, -6.430e-6, -4.587e-6
0.795, -6.532e-6, -4.652e-6
0.800, -6.416e-6, -4.717e-6
0.805, -6.509e-6, -4.782e-6
0.810, -6.395e-6, -4.846e-6
0.815, -6.500e-6, -4.911e-6
0.820, -6.365e-6, -4.974e-6
0.825, -6.485e-6, -5.039e-6
0.830, -6.377e-6, -5.103e-6
0.835, -6.487e-6, -5.168e-6
0.840, -6.386e-6, -5.232e-6
0.845, -6.503e-6, -5.297e-6
0.850, -6.419e-6, -5.361e-6
0.855, -6.517e-6, -5.426e-6
0.860, -6.440e-6, -5.490e-6
0.865, -6.552e-6, -5.556e-6
0.870, -6.470e-6, -5.621e-6
0.875, -6.580e-6, -5.687e-6
0.880, -6.508e-6, -5.752e-6
0.885, -6.615e-6, -5.818e-6
0.890, -6.557e-6, -5.883e-6
0.895, -6.668e-6, -5.950e-6
0.900, -6.608e-6, -6.016e-6
0.905, -6.721e-6, -6.083e-6
0.910, -6.661e-6, -6.150e-6
0.915, -6.760e-6, -6.218e-6
0.920, -6.726e-6, -6.285e-6
0.925, -6.842e-6, -6.353e-6
0.930, -6.777e-6, -6.421e-6
0.935, -6.900e-6, -6.490e-6
0.940, -6.848e-6, -6.558e-6
0.945, -6.958e-6, -6.628e-6
0.950, -6.905e-6, -6.697e-6
0.955, -7.013e-6, -6.767e-6
0.960, -6.970e-6, -6.837e-6
0.965, -7.075e-6, -6.908e-6
0.970, -7.025e-6, -6.978e-6
0.975, -7.127e-6, -7.049e-6
0.980, -7.078e-6, -7.120e-6
0.985, -7.179e-6, -7.192e-6
0.990, -7.132e-6, -7.263e-6
0.995, -7.237e-6, -7.335e-6
1.000, -7.184e-6, -7.407e-6
1.005, -7.288e-6, -7.480e-6
1.010, -7.234e-6, -7.553e-6
1.015, -7.338e-6, -7.626e-6
1.020, -7.281e-6, -7.699e-6
1.025, -7.384e-6, -7.773e-6
1.030, -7.332e-6, -7.846e-6
1.035, -7.425e-6, -7.920e-6
1.040, -7.376e-6, -7.994e-6
1.045, -7.468e-6, -8.069e-6
1.050, -7.421e-6, -8.143e-6
1.055, -7.507e-6, -8.218e-6
1.060, -7.456e-6, -8.292e-6
1.065, -7.539e-6, -8.368e-6
1.070, -7.492e-6, -8.443e-6
1.075, -7.574e-6, -8.518e-6
1.080, -7.529e-6, -8.594e-6
1.085, -7.619e-6, -8.670e-6
1.090, -7.564e-6, -8.746e-6
1.095, -7.660e-6, -8.822e-6
1.100, -7.615e-6, -8.898e-6
1.105, -7.698e-6, -8.975e-6
1.110, -7.657e-6, -9.052e-6
1.115, -7.742e-6, -9.129e-6
1.120, -7.697e-6, -9.206e-6
1.125, -7.789e-6, -9.284e-6
1.130, -7.757e-6, -9.362e-6
1.135, -7.842e-6, -9.440e-6
1.140, -7.805e-6, -9.518e-6
1.145, -7.897e-6, -9.597e-6
1.150, -6.930e-6, -9.666e-6

Segment 6:
1.145, -5.375e-6, -9.720e-6
1.140, -4.335e-6, -9.764e-6
1.135, -3.653e-6, -9.800e-6
1.130, -3.026e-6, -9.830e-6
1.125, -2.614e-6, -9.856e-6
1.120, -2.182e-6, -9.878e-6
1.115, -1.928e-6, -9.898e-6
1.110, -1.597e-6, -9.914e-6
1.105, -1.427e-6, -9.928e-6
1.100, -1.176e-6, -9.940e-6
1.095, -1.069e-6, -9.950e-6
1.090, -8.672e-7, -9.959e-6
1.085, -7.967e-7, -9.967e-6
1.080, -6.340e-7, -9.973e-6
1.075, -5.925e-7, -9.979e-6
1.070, -4.482e-7, -9.984e-6
1.065, -4.229e-7, -9.988e-6
1.060, -2.989e-7, -9.991e-6
1.055, -2.863e-7, -9.994e-6
1.050, -1.697e-7, -9.995e-6
1.045, -1.704e-7, -9.997e-6
1.040, -6.888e-8, -9.998e-6
1.035, -7.844e-8, -9.999e-6
1.030, 2.568e-8, -9.998e-6
1.025, 1.404e-8, -9.998e-6
1.020, 1.030e-7, -9.997e-6
1.015, 8.619e-8, -9.996e-6
1.010, 1.738e-7, -9.995e-6
1.005, 1.507e-7, -9.993e-6
1.000, 2.429e-7, -9.991e-6
0.995, 2.044e-7, -9.989e-6
0.990, 2.910e-7, -9.986e-6
0.985, 2.673e-7, -9.983e-6
0.980, 3.344e-7, -9.980e-6
0.975, 2.997e-7, -9.977e-6
0.970, 3.813e-7, -9.973e-6
0.965, 3.477e-7, -9.969e-6
0.960, 4.203e-7, -9.965e-6
0.955, 3.944e-7, -9.961e-6
0.950, 4.668e-7, -9.957e-6
0.945, 4.302e-7, -9.952e-6
0.940, 5.013e-7, -9.947e-6
0.935, 4.680e-7, -9.943e-6
0.930, 5.407e-7, -9.937e-6
0.925, 5.015e-7, -9.932e-6
0.920, 5.809e-7, -9.926e-6
0.915, 5.444e-7, -9.921e-6
0.910, 6.208e-7, -9.915e-6
0.905, 5.793e-7, -9.909e-6
