Nov. 18, 2020   14:15:48
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\o2b.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.310V
ip = 1.017e-5A
Ah = 1.076e-5C

Segment 3:
Segment 4:
Ep = 0.305V
ip = 1.224e-5A
Ah = 1.357e-5C

Ep = -0.245V
ip = 2.182e-6A
Ah = 6.843e-7C

Segment 5:
Ep = 1.145V
ip = -9.099e-8A
Ah = -3.275e-8C

Segment 6:
Ep = 0.345V
ip = 1.238e-5A
Ah = 1.100e-5C

Segment 7:
Segment 8:
Ep = 0.320V
ip = 1.422e-5A
Ah = 1.483e-5C

Segment 9:
Segment 10:
Ep = 0.295V
ip = 1.457e-5A
Ah = 1.923e-5C

Ep = 0.150V
ip = 4.065e-6A
Ah = 1.004e-6C

Potential/V, Current/A, Charge/C
0.970, -1.827e-6, 1.740e-4
0.975, -1.838e-6, 1.739e-4
0.980, -1.848e-6, 1.738e-4
0.985, -1.861e-6, 1.737e-4
0.990, -1.868e-6, 1.736e-4
0.995, -1.880e-6, 1.735e-4
1.000, -1.888e-6, 1.734e-4
1.005, -1.898e-6, 1.733e-4
1.010, -1.904e-6, 1.732e-4
1.015, -1.911e-6, 1.731e-4
1.020, -1.916e-6, 1.730e-4
1.025, -1.924e-6, 1.729e-4
1.030, -1.931e-6, 1.729e-4
1.035, -1.940e-6, 1.728e-4
1.040, -1.945e-6, 1.727e-4
1.045, -1.955e-6, 1.726e-4
1.050, -1.961e-6, 1.725e-4
1.055, -1.969e-6, 1.724e-4
1.060, -1.974e-6, 1.723e-4
1.065, -1.982e-6, 1.722e-4
1.070, -1.988e-6, 1.721e-4
1.075, -1.996e-6, 1.720e-4
1.080, -2.001e-6, 1.719e-4
1.085, -2.009e-6, 1.718e-4
1.090, -2.012e-6, 1.717e-4
1.095, -2.020e-6, 1.716e-4
1.100, -2.027e-6, 1.715e-4
1.105, -2.037e-6, 1.714e-4
1.110, -2.043e-6, 1.713e-4
1.115, -2.053e-6, 1.712e-4
1.120, -2.062e-6, 1.711e-4
1.125, -2.072e-6, 1.709e-4
1.130, -2.086e-6, 1.708e-4
1.135, -2.094e-6, 1.707e-4
1.140, -2.103e-6, 1.706e-4
1.145, -2.112e-6, 1.705e-4
1.150, -1.864e-6, 1.704e-4

Segment 4:
1.145, -1.484e-6, 1.704e-4
1.140, -1.237e-6, 1.703e-4
1.135, -1.047e-6, 1.702e-4
1.130, -8.896e-7, 1.702e-4
1.125, -7.702e-7, 1.702e-4
1.120, -6.677e-7, 1.701e-4
1.115, -5.851e-7, 1.701e-4
1.110, -5.123e-7, 1.701e-4
1.105, -4.513e-7, 1.701e-4
1.100, -3.972e-7, 1.700e-4
1.095, -3.541e-7, 1.700e-4
1.090, -3.175e-7, 1.700e-4
1.085, -2.804e-7, 1.700e-4
1.080, -2.464e-7, 1.700e-4
1.075, -2.257e-7, 1.700e-4
1.070, -1.938e-7, 1.700e-4
1.065, -1.769e-7, 1.699e-4
1.060, -1.560e-7, 1.699e-4
1.055, -1.437e-7, 1.699e-4
1.050, -1.240e-7, 1.699e-4
1.045, -1.038e-7, 1.699e-4
1.040, -9.234e-8, 1.699e-4
1.035, -8.129e-8, 1.699e-4
1.030, -6.726e-8, 1.699e-4
1.025, -5.421e-8, 1.699e-4
1.020, -3.870e-8, 1.699e-4
1.015, -3.073e-8, 1.699e-4
1.010, -2.056e-8, 1.699e-4
1.005, -1.434e-8, 1.699e-4
1.000, -3.191e-9, 1.699e-4
0.995, 3.146e-9, 1.699e-4
0.990, 1.157e-8, 1.699e-4
0.985, 1.484e-8, 1.699e-4
0.980, 2.277e-8, 1.699e-4
0.975, 2.587e-8, 1.699e-4
0.970, 3.556e-8, 1.699e-4
0.965, 3.895e-8, 1.699e-4
0.960, 4.709e-8, 1.699e-4
0.955, 5.216e-8, 1.699e-4
0.950, 5.931e-8, 1.699e-4
0.945, 6.215e-8, 1.699e-4
0.940, 6.862e-8, 1.699e-4
0.935, 7.049e-8, 1.699e-4
0.930, 7.724e-8, 1.699e-4
0.925, 7.989e-8, 1.699e-4
0.920, 8.656e-8, 1.699e-4
0.915, 9.047e-8, 1.699e-4
0.910, 9.784e-8, 1.699e-4
0.905, 1.019e-7, 1.699e-4
0.900, 1.086e-7, 1.700e-4
0.895, 1.117e-7, 1.700e-4
0.890, 1.174e-7, 1.700e-4
0.885, 1.193e-7, 1.700e-4
0.880, 1.246e-7, 1.700e-4
0.875, 1.284e-7, 1.700e-4
0.870, 1.338e-7, 1.700e-4
0.865, 1.379e-7, 1.700e-4
0.860, 1.446e-7, 1.700e-4
0.855, 1.491e-7, 1.700e-4
0.850, 1.563e-7, 1.700e-4
0.845, 1.593e-7, 1.700e-4
0.840, 1.652e-7, 1.700e-4
0.835, 1.680e-7, 1.700e-4
0.830, 1.744e-7, 1.701e-4
0.825, 1.782e-7, 1.701e-4
0.820, 1.834e-7, 1.701e-4
0.815, 1.903e-7, 1.701e-4
0.810, 1.986e-7, 1.701e-4
0.805, 2.035e-7, 1.701e-4
0.800, 2.108e-7, 1.701e-4
0.795, 2.142e-7, 1.701e-4
0.790, 2.206e-7, 1.701e-4
0.785, 2.250e-7, 1.701e-4
0.780, 2.319e-7, 1.702e-4
0.775, 2.386e-7, 1.702e-4
0.770, 2.456e-7, 1.702e-4
0.765, 2.566e-7, 1.702e-4
0.760, 2.654e-7, 1.702e-4
0.755, 2.747e-7, 1.702e-4
0.750, 2.828e-7, 1.702e-4
0.745, 2.917e-7, 1.702e-4
0.740, 2.980e-7, 1.703e-4
0.735, 3.052e-7, 1.703e-4
0.730, 3.133e-7, 1.703e-4
0.725, 3.200e-7, 1.703e-4
0.720, 3.332e-7, 1.703e-4
0.715, 3.441e-7, 1.703e-4
0.710, 3.566e-7, 1.704e-4
0.705, 3.637e-7, 1.704e-4
0.700, 3.772e-7, 1.704e-4
0.695, 3.907e-7, 1.704e-4
0.690, 4.042e-7, 1.704e-4
0.685, 4.128e-7, 1.705e-4
0.680, 4.290e-7, 1.705e-4
0.675, 4.457e-7, 1.705e-4
0.670, 4.600e-7, 1.705e-4
0.665, 4.721e-7, 1.706e-4
0.660, 4.929e-7, 1.706e-4
0.655, 5.057e-7, 1.706e-4
0.650, 5.249e-7, 1.706e-4
0.645, 5.455e-7, 1.707e-4
0.640, 5.644e-7, 1.707e-4
0.635, 5.883e-7, 1.707e-4
0.630, 6.081e-7, 1.707e-4
0.625, 6.289e-7, 1.708e-4
0.620, 6.578e-7, 1.708e-4
0.615, 6.872e-7, 1.708e-4
0.610, 7.106e-7, 1.709e-4
0.605, 7.415e-7, 1.709e-4
0.600, 7.716e-7, 1.710e-4
0.595, 8.026e-7, 1.710e-4
0.590, 8.448e-7, 1.710e-4
0.585, 8.803e-7, 1.711e-4
0.580, 9.180e-7, 1.711e-4
0.575, 9.593e-7, 1.712e-4
0.570, 1.005e-6, 1.712e-4
0.565, 1.062e-6, 1.713e-4
0.560, 1.109e-6, 1.713e-4
0.555, 1.168e-6, 1.714e-4
0.550, 1.230e-6, 1.715e-4
0.545, 1.293e-6, 1.715e-4
0.540, 1.370e-6, 1.716e-4
0.535, 1.466e-6, 1.717e-4
0.530, 1.553e-6, 1.717e-4
0.525, 1.648e-6, 1.718e-4
0.520, 1.753e-6, 1.719e-4
0.515, 1.865e-6, 1.720e-4
0.510, 1.995e-6, 1.721e-4
0.505, 2.132e-6, 1.722e-4
0.500, 2.287e-6, 1.723e-4
0.495, 2.460e-6, 1.724e-4
0.490, 2.656e-6, 1.726e-4
0.485, 2.866e-6, 1.727e-4
0.480, 3.113e-6, 1.729e-4
0.475, 3.377e-6, 1.730e-4
0.470, 3.672e-6, 1.732e-4
0.465, 3.998e-6, 1.734e-4
0.460, 4.352e-6, 1.736e-4
0.455, 4.759e-6, 1.739e-4
0.450, 5.185e-6, 1.741e-4
0.445, 5.640e-6, 1.744e-4
0.440, 6.139e-6, 1.747e-4
0.435, 6.665e-6, 1.751e-4
0.430, 7.211e-6, 1.754e-4
0.425, 7.793e-6, 1.758e-4
0.420, 8.386e-6, 1.762e-4
0.415, 8.981e-6, 1.767e-4
0.410, 9.570e-6, 1.772e-4
0.405, 1.016e-5, 1.777e-4
0.400, 1.074e-5, 1.782e-4
0.395, 1.130e-5, 1.788e-4
0.390, 1.183e-5, 1.794e-4
0.385, 1.233e-5, 1.800e-4
0.380, 1.279e-5, 1.806e-4
0.375, 1.320e-5, 1.813e-4
0.370, 1.356e-5, 1.820e-4
0.365, 1.389e-5, 1.827e-4
0.360, 1.421e-5, 1.834e-4
0.355, 1.450e-5, 1.841e-4
0.350, 1.485e-5, 1.848e-4
0.345, 1.522e-5, 1.856e-4
0.340, 1.559e-5, 1.864e-4
0.335, 1.591e-5, 1.872e-4
0.330, 1.615e-5, 1.880e-4
0.325, 1.635e-5, 1.888e-4
0.320, 1.648e-5, 1.896e-4
0.315, 1.656e-5, 1.904e-4
0.310, 1.666e-5, 1.913e-4
0.305, 1.673e-5, 1.921e-4
0.300, 1.672e-5, 1.929e-4
0.295, 1.664e-5, 1.938e-4
0.290, 1.647e-5, 1.946e-4
0.285, 1.624e-5, 1.954e-4
0.280, 1.599e-5, 1.962e-4
0.275, 1.579e-5, 1.970e-4
0.270, 1.567e-5, 1.978e-4
0.265, 1.562e-5, 1.986e-4
0.260, 1.557e-5, 1.993e-4
0.255, 1.544e-5, 2.001e-4
0.250, 1.527e-5, 2.009e-4
0.245, 1.520e-5, 2.016e-4
0.240, 1.526e-5, 2.024e-4
0.235, 1.537e-5, 2.032e-4
0.230, 1.537e-5, 2.039e-4
0.225, 1.529e-5, 2.047e-4
0.220, 1.518e-5, 2.055e-4
0.215, 1.507e-5, 2.062e-4
0.210, 1.494e-5, 2.070e-4
0.205, 1.477e-5, 2.077e-4
0.200, 1.468e-5, 2.084e-4
0.195, 1.484e-5, 2.092e-4
0.190, 1.517e-5, 2.099e-4
0.185, 1.539e-5, 2.107e-4
0.180, 1.559e-5, 2.115e-4
0.175, 1.584e-5, 2.123e-4
0.170, 1.609e-5, 2.131e-4
0.165, 1.629e-5, 2.139e-4
0.160, 1.644e-5, 2.147e-4
0.155, 1.660e-5, 2.156e-4
0.150, 1.671e-5, 2.164e-4
0.145, 1.669e-5, 2.172e-4
0.140, 1.655e-5, 2.180e-4
0.135, 1.633e-5, 2.189e-4
0.130, 1.609e-5, 2.197e-4
0.125, 1.578e-5, 2.205e-4
0.120, 1.545e-5, 2.212e-4
0.115, 1.509e-5, 2.220e-4
0.110, 1.470e-5, 2.227e-4
0.105, 1.429e-5, 2.234e-4
0.100, 1.393e-5, 2.241e-4
0.095, 1.356e-5, 2.248e-4
0.090, 1.322e-5, 2.255e-4
0.085, 1.288e-5, 2.261e-4
0.080, 1.258e-5, 2.267e-4
0.075, 1.231e-5, 2.274e-4
0.070, 1.206e-5, 2.280e-4
0.065, 1.183e-5, 2.286e-4
0.060, 1.163e-5, 2.291e-4
0.055, 1.139e-5, 2.297e-4
0.050, 1.115e-5, 2.303e-4
0.045, 1.092e-5, 2.308e-4
0.040, 1.070e-5, 2.313e-4
0.035, 1.049e-5, 2.319e-4
0.030, 1.032e-5, 2.324e-4
0.025, 1.016e-5, 2.329e-4
0.020, 1.006e-5, 2.334e-4
0.015, 9.964e-6, 2.339e-4
0.010, 9.889e-6, 2.344e-4
0.005, 9.813e-6, 2.349e-4
0.000, 9.740e-6, 2.354e-4
-0.005, 9.638e-6, 2.358e-4
-0.010, 9.535e-6, 2.363e-4
-0.015, 9.450e-6, 2.368e-4
-0.020, 9.367e-6, 2.373e-4
-0.025, 9.303e-6, 2.377e-4
-0.030, 9.321e-6, 2.382e-4
-0.035, 9.419e-6, 2.387e-4
-0.040, 9.485e-6, 2.391e-4
-0.045, 9.543e-6, 2.396e-4
-0.050, 9.634e-6, 2.401e-4
-0.055, 9.857e-6, 2.406e-4
-0.060, 1.024e-5, 2.411e-4
-0.065, 1.057e-5, 2.416e-4
-0.070, 1.090e-5, 2.422e-4
-0.075, 1.119e-5, 2.427e-4
-0.080, 1.161e-5, 2.433e-4
-0.085, 1.208e-5, 2.439e-4
-0.090, 1.246e-5, 2.445e-4
-0.095, 1.274e-5, 2.452e-4
-0.100, 1.305e-5, 2.458e-4
-0.105, 1.337e-5, 2.465e-4
-0.110, 1.364e-5, 2.472e-4
-0.115, 1.384e-5, 2.479e-4
-0.120, 1.402e-5, 2.486e-4
-0.125, 1.414e-5, 2.493e-4
-0.130, 1.418e-5, 2.500e-4
-0.135, 1.416e-5, 2.507e-4
-0.140, 1.410e-5, 2.514e-4
-0.145, 1.401e-5, 2.521e-4
-0.150, 1.392e-5, 2.528e-4
-0.155, 1.389e-5, 2.535e-4
-0.160, 1.393e-5, 2.542e-4
-0.165, 1.400e-5, 2.549e-4
-0.170, 1.409e-5, 2.556e-4
-0.175, 1.418e-5, 2.563e-4
-0.180, 1.428e-5, 2.570e-4
-0.185, 1.433e-5, 2.577e-4
-0.190, 1.438e-5, 2.585e-4
-0.195, 1.447e-5, 2.592e-4
-0.200, 1.455e-5, 2.599e-4
-0.205, 1.465e-5, 2.606e-4
-0.210, 1.489e-5, 2.614e-4
-0.215, 1.517e-5, 2.621e-4
-0.220, 1.541e-5, 2.629e-4
-0.225, 1.568e-5, 2.637e-4
-0.230, 1.604e-5, 2.645e-4
-0.235, 1.639e-5, 2.653e-4
-0.240, 1.661e-5, 2.662e-4
-0.245, 1.670e-5, 2.670e-4
-0.250, 1.667e-5, 2.678e-4
-0.255, 1.657e-5, 2.686e-4
-0.260, 1.629e-5, 2.695e-4
-0.265, 1.590e-5, 2.703e-4
-0.270, 1.543e-5, 2.710e-4
-0.275, 1.497e-5, 2.718e-4
-0.280, 1.263e-5, 2.724e-4

Segment 5:
-0.275, 1.115e-5, 2.730e-4
-0.270, 1.071e-5, 2.735e-4
-0.265, 1.051e-5, 2.740e-4
-0.260, 1.046e-5, 2.746e-4
-0.255, 1.050e-5, 2.751e-4
-0.250, 1.048e-5, 2.756e-4
-0.245, 1.044e-5, 2.761e-4
-0.240, 1.046e-5, 2.766e-4
-0.235, 1.065e-5, 2.772e-4
-0.230, 1.087e-5, 2.777e-4
-0.225, 1.098e-5, 2.783e-4
-0.220, 1.098e-5, 2.788e-4
-0.215, 1.092e-5, 2.794e-4
-0.210, 1.088e-5, 2.799e-4
-0.205, 1.081e-5, 2.804e-4
-0.200, 1.079e-5, 2.810e-4
-0.195, 1.082e-5, 2.815e-4
-0.190, 1.084e-5, 2.821e-4
-0.185, 1.081e-5, 2.826e-4
-0.180, 1.074e-5, 2.831e-4
-0.175, 1.080e-5, 2.837e-4
-0.170, 1.110e-5, 2.842e-4
-0.165, 1.152e-5, 2.848e-4
-0.160, 1.193e-5, 2.854e-4
-0.155, 1.219e-5, 2.860e-4
-0.150, 1.234e-5, 2.866e-4
-0.145, 1.241e-5, 2.873e-4
-0.140, 1.241e-5, 2.879e-4
-0.135, 1.237e-5, 2.885e-4
-0.130, 1.225e-5, 2.891e-4
-0.125, 1.205e-5, 2.897e-4
-0.120, 1.179e-5, 2.903e-4
-0.115, 1.151e-5, 2.909e-4
-0.110, 1.123e-5, 2.914e-4
-0.105, 1.092e-5, 2.920e-4
-0.100, 1.063e-5, 2.925e-4
-0.095, 1.040e-5, 2.930e-4
-0.090, 1.021e-5, 2.936e-4
-0.085, 1.005e-5, 2.941e-4
-0.080, 9.926e-6, 2.946e-4
-0.075, 9.845e-6, 2.950e-4
-0.070, 9.831e-6, 2.955e-4
-0.065, 9.899e-6, 2.960e-4
-0.060, 1.013e-5, 2.965e-4
-0.055, 1.039e-5, 2.971e-4
-0.050, 1.060e-5, 2.976e-4
-0.045, 1.087e-5, 2.981e-4
-0.040, 1.139e-5, 2.987e-4
-0.035, 1.200e-5, 2.993e-4
-0.030, 1.250e-5, 2.999e-4
-0.025, 1.288e-5, 3.006e-4
-0.020, 1.333e-5, 3.012e-4
-0.015, 1.394e-5, 3.019e-4
-0.010, 1.466e-5, 3.027e-4
-0.005, 1.536e-5, 3.034e-4
-0.000, 1.594e-5, 3.042e-4
0.005, 1.643e-5, 3.051e-4
0.010, 1.673e-5, 3.059e-4
0.015, 1.681e-5, 3.067e-4
0.020, 1.667e-5, 3.076e-4
0.025, 1.636e-5, 3.084e-4
0.030, 1.599e-5, 3.092e-4
0.035, 1.567e-5, 3.100e-4
0.040, 1.530e-5, 3.107e-4
0.045, 1.488e-5, 3.115e-4
0.050, 1.446e-5, 3.122e-4
0.055, 1.409e-5, 3.129e-4
0.060, 1.366e-5, 3.136e-4
0.065, 1.323e-5, 3.142e-4
0.070, 1.282e-5, 3.149e-4
0.075, 1.247e-5, 3.155e-4
0.080, 1.224e-5, 3.161e-4
0.085, 1.221e-5, 3.167e-4
0.090, 1.229e-5, 3.173e-4
0.095, 1.243e-5, 3.180e-4
0.100, 1.253e-5, 3.186e-4
0.105, 1.253e-5, 3.192e-4
0.110, 1.240e-5, 3.198e-4
0.115, 1.219e-5, 3.205e-4
0.120, 1.199e-5, 3.210e-4
0.125, 1.191e-5, 3.216e-4
0.130, 1.197e-5, 3.222e-4
0.135, 1.219e-5, 3.229e-4
0.140, 1.254e-5, 3.235e-4
0.145, 1.303e-5, 3.241e-4
0.150, 1.369e-5, 3.248e-4
0.155, 1.463e-5, 3.255e-4
0.160, 1.550e-5, 3.263e-4
0.165, 1.609e-5, 3.271e-4
0.170, 1.655e-5, 3.280e-4
0.175, 1.697e-5, 3.288e-4
0.180, 1.739e-5, 3.297e-4
0.185, 1.773e-5, 3.306e-4
0.190, 1.778e-5, 3.314e-4
0.195, 1.754e-5, 3.323e-4
0.200, 1.720e-5, 3.332e-4
0.205, 1.674e-5, 3.340e-4
0.210, 1.613e-5, 3.348e-4
0.215, 1.556e-5, 3.356e-4
0.220, 1.517e-5, 3.364e-4
0.225, 1.489e-5, 3.371e-4
0.230, 1.463e-5, 3.378e-4
0.235, 1.446e-5, 3.386e-4
0.240, 1.455e-5, 3.393e-4
0.245, 1.486e-5, 3.400e-4
0.250, 1.516e-5, 3.408e-4
0.255, 1.552e-5, 3.416e-4
0.260, 1.603e-5, 3.424e-4
0.265, 1.664e-5, 3.432e-4
0.270, 1.709e-5, 3.441e-4
0.275, 1.709e-5, 3.449e-4
0.280, 1.667e-5, 3.457e-4
0.285, 1.618e-5, 3.466e-4
0.290, 1.577e-5, 3.473e-4
0.295, 1.537e-5, 3.481e-4
0.300, 1.492e-5, 3.489e-4
0.305, 1.447e-5, 3.496e-4
0.310, 1.409e-5, 3.503e-4
0.315, 1.380e-5, 3.510e-4
0.320, 1.363e-5, 3.517e-4
0.325, 1.351e-5, 3.523e-4
0.330, 1.338e-5, 3.530e-4
0.335, 1.336e-5, 3.537e-4
0.340, 1.339e-5, 3.543e-4
0.345, 1.336e-5, 3.550e-4
0.350, 1.324e-5, 3.557e-4
0.355, 1.305e-5, 3.563e-4
0.360, 1.274e-5, 3.570e-4
0.365, 1.233e-5, 3.576e-4
0.370, 1.191e-5, 3.582e-4
0.375, 1.157e-5, 3.587e-4
0.380, 1.127e-5, 3.593e-4
0.385, 1.089e-5, 3.599e-4
0.390, 1.041e-5, 3.604e-4
0.395, 9.960e-6, 3.609e-4
0.400, 9.535e-6, 3.614e-4
0.405, 9.140e-6, 3.618e-4
0.410, 8.743e-6, 3.622e-4
0.415, 8.371e-6, 3.627e-4
0.420, 8.063e-6, 3.631e-4
0.425, 7.811e-6, 3.635e-4
0.430, 7.547e-6, 3.638e-4
0.435, 7.309e-6, 3.642e-4
0.440, 7.070e-6, 3.646e-4
0.445, 6.851e-6, 3.649e-4
0.450, 6.627e-6, 3.652e-4
0.455, 6.413e-6, 3.655e-4
0.460, 6.206e-6, 3.659e-4
0.465, 6.027e-6, 3.662e-4
0.470, 5.880e-6, 3.665e-4
0.475, 5.770e-6, 3.667e-4
0.480, 5.688e-6, 3.670e-4
0.485, 5.642e-6, 3.673e-4
0.490, 5.603e-6, 3.676e-4
0.495, 5.542e-6, 3.679e-4
0.500, 5.421e-6, 3.681e-4
0.505, 5.260e-6, 3.684e-4
0.510, 5.055e-6, 3.687e-4
0.515, 4.824e-6, 3.689e-4
0.520, 4.531e-6, 3.691e-4
0.525, 4.206e-6, 3.693e-4
0.530, 3.847e-6, 3.695e-4
0.535, 3.491e-6, 3.697e-4
0.540, 3.131e-6, 3.699e-4
0.545, 2.793e-6, 3.700e-4
0.550, 2.466e-6, 3.701e-4
0.555, 2.155e-6, 3.702e-4
0.560, 1.856e-6, 3.703e-4
0.565, 1.580e-6, 3.704e-4
0.570, 1.290e-6, 3.705e-4
0.575, 1.045e-6, 3.705e-4
0.580, 8.074e-7, 3.706e-4
0.585, 5.894e-7, 3.706e-4
0.590, 3.878e-7, 3.706e-4
0.595, 2.097e-7, 3.706e-4
0.600, 3.625e-8, 3.706e-4
0.605, -1.235e-7, 3.706e-4
0.610, -2.652e-7, 3.706e-4
0.615, -3.849e-7, 3.706e-4
0.620, -5.017e-7, 3.706e-4
0.625, -6.011e-7, 3.705e-4
0.630, -6.920e-7, 3.705e-4
0.635, -7.656e-7, 3.704e-4
0.640, -8.411e-7, 3.704e-4
0.645, -9.004e-7, 3.704e-4
0.650, -9.521e-7, 3.703e-4
0.655, -9.997e-7, 3.703e-4
0.660, -1.043e-6, 3.702e-4
0.665, -1.077e-6, 3.702e-4
0.670, -1.112e-6, 3.701e-4
0.675, -1.134e-6, 3.700e-4
0.680, -1.160e-6, 3.700e-4
0.685, -1.180e-6, 3.699e-4
0.690, -1.203e-6, 3.699e-4
0.695, -1.220e-6, 3.698e-4
0.700, -1.234e-6, 3.697e-4
0.705, -1.244e-6, 3.697e-4
0.710, -1.262e-6, 3.696e-4
0.715, -1.274e-6, 3.696e-4
0.720, -1.286e-6, 3.695e-4
0.725, -1.294e-6, 3.694e-4
0.730, -1.304e-6, 3.694e-4
0.735, -1.314e-6, 3.693e-4
0.740, -1.322e-6, 3.692e-4
0.745, -1.328e-6, 3.692e-4
0.750, -1.338e-6, 3.691e-4
0.755, -1.345e-6, 3.690e-4
0.760, -1.358e-6, 3.690e-4
0.765, -1.364e-6, 3.689e-4
0.770, -1.373e-6, 3.688e-4
0.775, -1.378e-6, 3.688e-4
0.780, -1.389e-6, 3.687e-4
0.785, -1.398e-6, 3.686e-4
0.790, -1.411e-6, 3.685e-4
0.795, -1.418e-6, 3.685e-4
0.800, -1.425e-6, 3.684e-4
0.805, -1.431e-6, 3.683e-4
0.810, -1.446e-6, 3.683e-4
0.815, -1.458e-6, 3.682e-4
0.820, -1.466e-6, 3.681e-4
0.825, -1.473e-6, 3.680e-4
0.830, -1.488e-6, 3.680e-4
0.835, -1.502e-6, 3.679e-4
0.840, -1.514e-6, 3.678e-4
0.845, -1.520e-6, 3.677e-4
0.850, -1.531e-6, 3.677e-4
0.855, -1.545e-6, 3.676e-4
0.860, -1.561e-6, 3.675e-4
0.865, -1.568e-6, 3.674e-4
0.870, -1.580e-6, 3.673e-4
0.875, -1.595e-6, 3.673e-4
0.880, -1.609e-6, 3.672e-4
0.885, -1.616e-6, 3.671e-4
0.890, -1.627e-6, 3.670e-4
0.895, -1.642e-6, 3.669e-4
0.900, -1.659e-6, 3.669e-4
0.905, -1.667e-6, 3.668e-4
0.910, -1.679e-6, 3.667e-4
0.915, -1.693e-6, 3.666e-4
0.920, -1.708e-6, 3.665e-4
0.925, -1.718e-6, 3.664e-4
0.930, -1.735e-6, 3.664e-4
0.935, -1.747e-6, 3.663e-4
0.940, -1.759e-6, 3.662e-4
0.945, -1.764e-6, 3.661e-4
0.950, -1.776e-6, 3.660e-4
0.955, -1.785e-6, 3.659e-4
0.960, -1.798e-6, 3.658e-4
0.965, -1.805e-6, 3.657e-4
0.970, -1.810e-6, 3.656e-4
0.975, -1.813e-6, 3.655e-4
0.980, -1.821e-6, 3.655e-4
0.985, -1.827e-6, 3.654e-4
0.990, -1.841e-6, 3.653e-4
0.995, -1.849e-6, 3.652e-4
1.000, -1.858e-6, 3.651e-4
1.005, -1.861e-6, 3.650e-4
1.010, -1.867e-6, 3.649e-4
1.015, -1.872e-6, 3.648e-4
1.020, -1.882e-6, 3.647e-4
1.025, -1.888e-6, 3.646e-4
1.030, -1.898e-6, 3.645e-4
1.035, -1.902e-6, 3.644e-4
1.040, -1.906e-6, 3.643e-4
1.045, -1.907e-6, 3.642e-4
1.050, -1.910e-6, 3.641e-4
1.055, -1.912e-6, 3.640e-4
1.060, -1.917e-6, 3.640e-4
1.065, -1.921e-6, 3.639e-4
1.070, -1.931e-6, 3.638e-4
1.075, -1.936e-6, 3.637e-4
1.080, -1.947e-6, 3.636e-4
1.085, -1.950e-6, 3.635e-4
1.090, -1.956e-6, 3.634e-4
1.095, -1.958e-6, 3.633e-4
1.100, -1.966e-6, 3.632e-4
1.105, -1.971e-6, 3.631e-4
1.110, -1.985e-6, 3.630e-4
1.115, -1.994e-6, 3.629e-4
1.120, -2.002e-6, 3.628e-4
1.125, -2.006e-6, 3.627e-4
1.130, -2.013e-6, 3.626e-4
1.135, -2.023e-6, 3.625e-4
1.140, -2.042e-6, 3.624e-4
1.145, -2.055e-6, 3.623e-4
1.150, -1.796e-6, 3.622e-4

Segment 6:
1.145, -1.423e-6, 3.621e-4
1.140, -1.186e-6, 3.621e-4
1.135, -9.976e-7, 3.620e-4
1.130, -8.517e-7, 3.620e-4
1.125, -7.315e-7, 3.619e-4
1.120, -6.380e-7, 3.619e-4
1.115, -5.540e-7, 3.619e-4
1.110, -4.865e-7, 3.618e-4
1.105, -4.282e-7, 3.618e-4
1.100, -3.790e-7, 3.618e-4
1.095, -3.363e-7, 3.618e-4
1.090, -2.981e-7, 3.618e-4
1.085, -2.597e-7, 3.618e-4
1.080, -2.385e-7, 3.617e-4
1.075, -2.057e-7, 3.617e-4
1.070, -1.879e-7, 3.617e-4
1.065, -1.589e-7, 3.617e-4
1.060, -1.456e-7, 3.617e-4
1.055, -1.311e-7, 3.617e-4
1.050, -1.150e-7, 3.617e-4
1.045, -1.038e-7, 3.617e-4
1.040, -9.104e-8, 3.617e-4
1.035, -7.005e-8, 3.617e-4
1.030, -5.865e-8, 3.617e-4
1.025, -4.504e-8, 3.617e-4
1.020, -3.656e-8, 3.617e-4
1.015, -2.025e-8, 3.617e-4
1.010, -1.218e-8, 3.617e-4
1.005, -4.674e-9, 3.617e-4
1.000, -1.790e-9, 3.617e-4
0.995, 4.628e-9, 3.617e-4
0.990, 9.381e-9, 3.617e-4
0.985, 2.070e-8, 3.617e-4
0.980, 2.719e-8, 3.617e-4
0.975, 3.667e-8, 3.617e-4
0.970, 4.035e-8, 3.617e-4
0.965, 4.558e-8, 3.617e-4
0.960, 4.676e-8, 3.617e-4
0.955, 5.277e-8, 3.617e-4
0.950, 5.591e-8, 3.617e-4
0.945, 6.402e-8, 3.617e-4
0.940, 6.914e-8, 3.617e-4
0.935, 7.849e-8, 3.617e-4
0.930, 8.252e-8, 3.617e-4
0.925, 8.914e-8, 3.617e-4
0.920, 9.059e-8, 3.617e-4
0.915, 9.555e-8, 3.617e-4
0.910, 9.659e-8, 3.617e-4
0.905, 1.019e-7, 3.617e-4
0.900, 1.047e-7, 3.617e-4
0.895, 1.129e-7, 3.617e-4
0.890, 1.165e-7, 3.617e-4
0.885, 1.257e-7, 3.617e-4
0.880, 1.305e-7, 3.618e-4
0.875, 1.370e-7, 3.618e-4
